state	year	county	precinct	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	g2012_USS_rv	g2012_USS_dv	g2012_USS_tv	g2012_USP_tv	g2012_USP_dv	g2012_USP_rv
"NE"	2012	"Nuckolls"	"Elk"	3	33	107	140	108	32	140	136	31	101
"NE"	2012	"Nuckolls"	"Hardy"	3	26	109	135	107	31	138	140	30	110
"NE"	2012	"Nuckolls"	"Nelson"	3	88	296	384	298	97	395	397	90	301
"NE"	2012	"Nuckolls"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Nuckolls"	"Provisional"	3	4	13	17	15	3	18	16	1	11
"NE"	2012	"Nuckolls"	"Spring Creek"	3	26	67	93	69	27	96	95	23	68
"NE"	2012	"Nuckolls"	"Victor"	3	59	181	240	189	56	245	247	58	181
"NE"	2012	"Otoe"	"Berlin"	1	66	222	288	190	109	299	299	102	194
"NE"	2012	"Otoe"	"Delaware"	1	52	224	276	207	83	290	294	72	216
"NE"	2012	"Otoe"	"EV/AB"	1	542	1130	1672	927	789	1716	1722	720	967
"NE"	2012	"Otoe"	"McWilliams"	1	50	211	261	176	93	269	268	66	196
"NE"	2012	"Otoe"	"NC11"	1	85	235	320	179	149	328	330	131	192
"NE"	2012	"Otoe"	"NC12"	1	72	179	251	134	125	259	260	113	141
"NE"	2012	"Otoe"	"NC13"	1	78	354	432	272	171	443	441	143	291
"NE"	2012	"Otoe"	"NC14"	1	76	208	284	179	112	291	293	109	179
"NE"	2012	"Otoe"	"NC15"	1	93	249	342	203	145	348	346	128	209
"NE"	2012	"Otoe"	"NC16"	1	99	379	478	294	194	488	490	170	313
"NE"	2012	"Otoe"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Otoe"	"Palmyra"	1	159	445	604	378	244	622	627	213	402
"NE"	2012	"Otoe"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Otoe"	"Russell"	1	102	228	330	187	148	335	335	130	196
"NE"	2012	"Otoe"	"So Branch"	1	83	222	305	188	126	314	311	108	194
"NE"	2012	"Otoe"	"Syracuse"	1	217	700	917	553	388	941	940	356	568
"NE"	2012	"Pawnee"	"Burchard"	3	30	148	178	148	44	192	196	38	153
"NE"	2012	"Pawnee"	"EV/AB"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Pawnee"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Pawnee"	"Pawnee 1"	3	118	226	344	197	182	379	377	141	223
"NE"	2012	"Pawnee"	"Pawnee 2"	3	78	208	286	196	121	317	318	103	208
"NE"	2012	"Pawnee"	"Provisional"	3	2	4	6	3	3	6	7	4	2
"NE"	2012	"Pawnee"	"Steinauer"	3	55	162	217	168	70	238	231	60	163
"NE"	2012	"Pawnee"	"Table Rock"	3	53	139	192	149	62	211	208	54	150
"NE"	2012	"Perkins"	"District 1"	3	65	348	413	333	86	419	420	72	343
"NE"	2012	"Perkins"	"District 2"	3	64	429	493	394	97	491	493	79	405
"NE"	2012	"Perkins"	"District 3"	3	74	397	471	363	112	475	478	86	385
"NE"	2012	"Perkins"	"EV/AB"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Perkins"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Perkins"	"Provisional"	3	1	2	3	1	2	3	3	1	2
"NE"	2012	"Phelps"	"Bertrand"	3	60	231	291	205	90	295	289	82	203
"NE"	2012	"Phelps"	"Cottonwood-Anderson"	3	17	80	97	78	19	97	95	16	77
"NE"	2012	"Phelps"	"Dawson PPD"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Phelps"	"Divide-Lake"	3	19	194	213	191	23	214	208	21	187
"NE"	2012	"Phelps"	"EV/AB"	3	189	635	824	592	247	839	837	217	606
"NE"	2012	"Phelps"	"Garfield-Union"	3	24	96	120	98	27	125	125	20	103
"NE"	2012	"Phelps"	"Laird"	3	25	227	252	213	40	253	251	33	215
"NE"	2012	"Phelps"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Phelps"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Phelps"	"Rockfalls-Industry"	3	13	68	81	69	12	81	81	9	71
"NE"	2012	"Phelps"	"Sheridan-Prairie"	3	33	201	234	204	32	236	231	25	204
"NE"	2012	"Phelps"	"Ward 1"	3	68	304	372	279	91	370	376	90	273
"NE"	2012	"Phelps"	"Ward 2"	3	99	388	487	351	148	499	497	121	363
"NE"	2012	"Phelps"	"Ward 3"	3	99	434	533	415	121	536	537	105	418
"NE"	2012	"Phelps"	"Ward 4"	3	104	467	571	451	121	572	577	113	455
"NE"	2012	"Phelps"	"Westmark-Center"	3	22	134	156	140	16	156	157	14	142
"NE"	2012	"Phelps"	"Williamsburg-Westside"	3	13	88	101	82	19	101	101	14	83
"NE"	2012	"Pierce"	"EV/AB"	3	131	505	636	513	148	661	665	145	510
"NE"	2012	"Pierce"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Pierce"	"Osmond"	3	95	517	612	541	109	650	655	93	555
"NE"	2012	"Pierce"	"Pierce"	3	67	478	545	495	84	579	578	74	496
"NE"	2012	"Pierce"	"Pierce City"	3	106	476	582	459	148	607	607	147	444
"NE"	2012	"Pierce"	"Plainview"	3	125	465	590	448	164	612	606	139	454
"NE"	2012	"Pierce"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Pierce"	"South Branch"	3	36	250	286	260	45	305	303	39	248
"NE"	2012	"Platte"	"1A"	1	107	400	507	374	167	541	545	132	407
"NE"	2012	"Platte"	"1B"	1	72	256	328	243	103	346	346	86	252
"NE"	2012	"Platte"	"1C"	1	72	253	325	251	97	348	347	87	250
"NE"	2012	"Platte"	"1D"	1	92	273	365	262	119	381	385	105	271
"NE"	2012	"Platte"	"2A"	1	53	164	217	155	69	224	225	79	142
"NE"	2012	"Platte"	"2B"	1	107	369	476	357	138	495	496	122	363
"NE"	2012	"Platte"	"2C"	1	68	241	309	213	104	317	314	88	215
"NE"	2012	"Platte"	"2D"	1	71	279	350	250	115	365	368	112	252
"NE"	2012	"Platte"	"3A"	1	65	528	593	490	133	623	619	104	509
"NE"	2012	"Platte"	"3B"	1	61	213	274	192	95	287	280	86	188
"NE"	2012	"Platte"	"3C"	1	100	490	590	468	151	619	621	132	486
"NE"	2012	"Platte"	"3D"	1	59	366	425	337	106	443	444	86	355
"NE"	2012	"Platte"	"4A"	1	80	270	350	242	115	357	358	110	242
"NE"	2012	"Platte"	"4B"	1	66	320	386	292	116	408	402	93	302
"NE"	2012	"Platte"	"4C"	1	87	440	527	401	154	555	554	135	415
"NE"	2012	"Platte"	"4D"	1	72	247	319	225	110	335	335	93	232
"NE"	2012	"Platte"	"Bismark"	1	17	155	172	152	32	184	184	25	157
"NE"	2012	"Platte"	"Butler/Loup"	1	41	190	231	191	60	251	249	45	202
"NE"	2012	"Platte"	"Columbus Twp A"	1	50	299	349	281	78	359	362	71	286
"NE"	2012	"Platte"	"Columbus Twp B"	1	77	486	563	455	125	580	583	109	472
"NE"	2012	"Platte"	"Creston"	1	12	127	139	127	18	145	142	12	130
"NE"	2012	"Platte"	"EV/AB"	1	764	2196	2960	2060	1069	3129	3149	962	2145
"NE"	2012	"Platte"	"Elkhorn Rural PPD"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Platte"	"Granville"	1	34	337	371	351	51	402	398	46	346
"NE"	2012	"Platte"	"Humphrey"	1	13	123	136	136	19	155	153	17	135
"NE"	2012	"Platte"	"Joliet"	1	2	51	53	51	5	56	55	3	51
"NE"	2012	"Platte"	"Lost Creek/Burrows"	1	33	211	244	208	47	255	261	40	215
"NE"	2012	"Platte"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Platte"	"Oconee/Monroe"	1	43	205	248	199	62	261	259	44	208
"NE"	2012	"Platte"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Platte"	"Shell Creek"	1	40	288	328	277	71	348	348	67	273
"NE"	2012	"Platte"	"Sherman/Grand Prairie"	1	19	223	242	234	26	260	261	14	240
"NE"	2012	"Platte"	"St Bernard"	1	23	184	207	207	23	230	227	19	207
"NE"	2012	"Platte"	"Walker/Woodville"	1	18	121	139	120	23	143	139	24	113
"NE"	2012	"Polk"	"EV/AB"	1	116	414	530	381	179	560	563	142	409
"NE"	2012	"Polk"	"East Stromsburg"	1	31	282	313	259	59	318	321	44	276
"NE"	2012	"Polk"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Polk"	"North Osceola"	1	37	137	174	137	46	183	182	55	125
"NE"	2012	"Polk"	"Provisional"	1	0	4	4	5	0	5	5	1	4
"NE"	2012	"Polk"	"South Canada"	1	61	331	392	297	104	401	406	89	313
"NE"	2012	"Polk"	"South Osceola"	1	69	317	386	299	100	399	403	93	305
"NE"	2012	"Polk"	"West Pleasant Home"	1	41	199	240	182	69	251	249	52	192
"NE"	2012	"Polk"	"West Stromsburg"	1	39	276	315	260	61	321	322	52	266
"NE"	2012	"Red Willow"	"Bartley"	3	24	162	186	159	29	188	186	17	168
"NE"	2012	"Red Willow"	"Beaver"	3	20	133	153	132	20	152	159	15	141
"NE"	2012	"Red Willow"	"EV/AB"	3	264	773	1037	682	368	1050	1046	299	739
"NE"	2012	"Red Willow"	"Indianola"	3	59	358	417	341	79	420	412	51	350
"NE"	2012	"Red Willow"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Red Willow"	"Northwest"	3	40	276	316	261	58	319	321	42	267
"NE"	2012	"Red Willow"	"Provisional"	3	8	38	46	29	17	46	48	12	36
"NE"	2012	"Red Willow"	"Southwest"	3	23	174	197	163	40	203	201	31	170
"NE"	2012	"Red Willow"	"Ward 1 Precinct 1"	3	42	203	245	188	55	243	237	45	187
"NE"	2012	"Red Willow"	"Ward 1 Precinct 2"	3	55	266	321	249	74	323	324	59	258
"NE"	2012	"Red Willow"	"Ward 1 Precinct 3"	3	40	245	285	227	62	289	289	44	244
"NE"	2012	"Red Willow"	"Ward 2 Precinct 1"	3	59	312	371	275	99	374	380	71	305
"NE"	2012	"Red Willow"	"Ward 2 Precinct 2"	3	59	292	351	267	85	352	357	75	276
"NE"	2012	"Red Willow"	"Ward 3 Precinct 1"	3	56	236	292	220	74	294	292	68	219
"NE"	2012	"Red Willow"	"Ward 3 Precinct 3"	3	48	228	276	216	65	281	283	49	230
"NE"	2012	"Red Willow"	"Ward 4 Precinct 1"	3	66	306	372	283	89	372	381	74	301
"NE"	2012	"Richardson"	"Arago/Barada"	3	46	119	165	129	63	192	194	52	141
"NE"	2012	"Richardson"	"EV/AB"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Richardson"	"East Muddy"	3	35	59	94	55	52	107	109	45	63
"NE"	2012	"Richardson"	"FC Ward 1"	3	148	348	496	333	211	544	546	164	374
"NE"	2012	"Richardson"	"FC Ward 2"	3	128	272	400	291	163	454	450	153	288
"NE"	2012	"Richardson"	"FC Ward 3"	3	147	237	384	231	187	418	416	156	251
"NE"	2012	"Richardson"	"FC Ward 4"	3	148	109	257	135	151	286	289	151	130
"NE"	2012	"Richardson"	"FCRural/Ohio"	3	63	178	241	197	77	274	276	57	215
"NE"	2012	"Richardson"	"Fran/Hrr/Spi"	3	60	142	202	151	64	215	214	49	157
"NE"	2012	"Richardson"	"Grant/Nemaha"	3	47	132	179	123	70	193	188	49	135
"NE"	2012	"Richardson"	"Humb. I"	3	51	117	168	109	75	184	183	61	117
"NE"	2012	"Richardson"	"Humb. II"	3	45	126	171	119	63	182	181	53	121
"NE"	2012	"Richardson"	"Jeff/Rulo"	3	77	134	211	140	88	228	231	82	141
"NE"	2012	"Richardson"	"Liberty"	3	45	102	147	110	47	157	157	36	105
"NE"	2012	"Richardson"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Richardson"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Richardson"	"Salem"	3	23	57	80	64	27	91	93	24	67
"NE"	2012	"Richardson"	"WMuddy/Porter"	3	56	122	178	125	74	199	200	59	138
"NE"	2012	"Rock"	"EV/AB"	3	26	199	225	205	30	235	232	35	191
"NE"	2012	"Rock"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Rock"	"Provisional"	3	0	3	3	3	0	3	3	0	3
"NE"	2012	"Rock"	"Rock"	3	60	475	535	475	73	548	552	68	478
"NE"	2012	"Saline"	"C & B"	3	119	165	284	146	153	299	301	134	161
"NE"	2012	"Saline"	"Crete 1"	3	223	308	531	244	320	564	558	283	264
"NE"	2012	"Saline"	"Crete 2"	3	163	183	346	158	210	368	357	197	151
"NE"	2012	"Saline"	"Crete 3"	3	212	237	449	192	288	480	480	256	215
"NE"	2012	"Saline"	"DeWitt"	3	125	204	329	156	185	341	339	152	181
"NE"	2012	"Saline"	"Dorchester"	3	147	277	424	236	213	449	453	190	252
"NE"	2012	"Saline"	"EV/AB"	3	362	354	716	272	476	748	745	450	292
"NE"	2012	"Saline"	"Friend 1"	3	58	238	296	216	94	310	307	69	233
"NE"	2012	"Saline"	"Friend 2"	3	67	222	289	193	102	295	294	85	206
"NE"	2012	"Saline"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Saline"	"Olive"	3	47	98	145	86	65	151	152	65	84
"NE"	2012	"Saline"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Saline"	"South Fork"	3	67	127	194	110	97	207	205	97	104
"NE"	2012	"Saline"	"Wilber 1"	3	153	232	385	205	201	406	408	178	224
"NE"	2012	"Saline"	"Wilber 2"	3	117	196	313	173	151	324	329	133	190
"NE"	2012	"Sarpy"	"EV/AB"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sarpy"	"EV/AB CG#1"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sarpy"	"EV/AB CG#2"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sarpy"	"New/Former Resident CG#1"	1	0	0	0	0	0	0	10	3	7
"NE"	2012	"Sarpy"	"New/Former Resident CG#2"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sarpy"	"Precinct 1"	1	406	422	828	363	518	881	883	490	380
"NE"	2012	"Sarpy"	"Precinct 10"	1	324	486	810	425	414	839	847	393	434
"NE"	2012	"Sarpy"	"Precinct 11"	1	452	1064	1516	922	658	1580	1604	588	990
"NE"	2012	"Sarpy"	"Precinct 12"	1	330	834	1164	755	456	1211	1228	418	786
"NE"	2012	"Sarpy"	"Precinct 13"	1	503	1146	1649	998	706	1704	1703	634	1034
"NE"	2012	"Sarpy"	"Precinct 16"	1	601	759	1360	686	724	1410	1412	661	716
"NE"	2012	"Sarpy"	"Precinct 17"	1	526	737	1263	672	673	1345	1344	597	723
"NE"	2012	"Sarpy"	"Precinct 18"	1	431	547	978	489	540	1029	1031	509	498
"NE"	2012	"Sarpy"	"Precinct 19"	1	298	602	900	1087	712	1799	1816	618	1157
"NE"	2012	"Sarpy"	"Precinct 2"	1	284	626	910	557	395	952	955	362	575
"NE"	2012	"Sarpy"	"Precinct 20"	1	591	846	1437	740	745	1485	1490	654	807
"NE"	2012	"Sarpy"	"Precinct 21"	1	237	565	802	1272	708	1980	1994	611	1362
"NE"	2012	"Sarpy"	"Precinct 22"	1	493	891	1384	758	679	1437	1447	613	795
"NE"	2012	"Sarpy"	"Precinct 23"	1	0	0	0	887	551	1438	1446	486	943
"NE"	2012	"Sarpy"	"Precinct 24"	1	224	612	836	549	324	873	877	298	561
"NE"	2012	"Sarpy"	"Precinct 25"	1	295	636	931	554	399	953	964	363	584
"NE"	2012	"Sarpy"	"Precinct 26"	1	399	912	1311	804	531	1335	1347	512	809
"NE"	2012	"Sarpy"	"Precinct 3"	1	482	716	1198	643	614	1257	1262	579	655
"NE"	2012	"Sarpy"	"Precinct 31"	1	0	0	0	1224	881	2105	2126	767	1326
"NE"	2012	"Sarpy"	"Precinct 32"	1	0	0	0	610	530	1140	1148	478	652
"NE"	2012	"Sarpy"	"Precinct 33"	1	0	0	0	691	633	1324	1337	576	737
"NE"	2012	"Sarpy"	"Precinct 34"	1	0	0	0	702	745	1447	1459	686	724
"NE"	2012	"Sarpy"	"Precinct 35"	1	0	0	0	710	659	1369	1387	609	750
"NE"	2012	"Sarpy"	"Precinct 36"	1	0	0	0	930	436	1366	1369	380	974
"NE"	2012	"Sarpy"	"Precinct 37"	1	0	0	0	1086	644	1730	1744	536	1184
"NE"	2012	"Sarpy"	"Precinct 38"	1	0	0	0	850	583	1433	1439	548	866
"NE"	2012	"Sarpy"	"Precinct 39"	1	0	0	0	908	590	1498	1493	491	979
"NE"	2012	"Sarpy"	"Precinct 4"	1	395	812	1207	689	554	1243	1240	483	734
"NE"	2012	"Sarpy"	"Precinct 40"	1	0	0	0	793	592	1385	1397	528	840
"NE"	2012	"Sarpy"	"Precinct 41"	1	0	0	0	933	648	1581	1598	539	1027
"NE"	2012	"Sarpy"	"Precinct 42"	1	0	0	0	874	689	1563	1574	660	884
"NE"	2012	"Sarpy"	"Precinct 46"	1	0	0	0	754	313	1067	1071	263	793
"NE"	2012	"Sarpy"	"Precinct 47"	1	0	0	0	438	280	718	720	244	456
"NE"	2012	"Sarpy"	"Precinct 48"	1	0	0	0	1035	544	1579	1582	448	1118
"NE"	2012	"Sarpy"	"Precinct 49"	1	0	0	0	1015	698	1713	1735	633	1070
"NE"	2012	"Sarpy"	"Precinct 5"	1	367	661	1028	576	492	1068	1086	460	609
"NE"	2012	"Sarpy"	"Precinct 51"	1	0	0	0	1029	580	1609	1617	456	1142
"NE"	2012	"Sarpy"	"Precinct 52"	1	0	0	0	1057	717	1774	1793	630	1151
"NE"	2012	"Sarpy"	"Precinct 53"	1	0	0	0	865	746	1611	1617	627	964
"NE"	2012	"Sarpy"	"Precinct 54"	1	0	0	0	916	762	1678	1686	679	985
"NE"	2012	"Sarpy"	"Precinct 55"	1	0	0	0	1045	791	1836	1839	678	1130
"NE"	2012	"Sarpy"	"Precinct 56"	1	0	0	0	785	584	1369	1371	496	857
"NE"	2012	"Sarpy"	"Precinct 57"	1	0	0	0	637	578	1215	1229	541	665
"NE"	2012	"Sarpy"	"Precinct 58"	1	0	0	0	585	267	852	853	210	632
"NE"	2012	"Sarpy"	"Precinct 59"	1	0	0	0	740	419	1159	1165	362	773
"NE"	2012	"Sarpy"	"Precinct 6"	1	450	796	1246	683	611	1294	1307	551	734
"NE"	2012	"Sarpy"	"Precinct 60"	1	0	0	0	644	402	1046	1057	348	693
"NE"	2012	"Sarpy"	"Precinct 61"	1	0	0	0	1286	643	1929	1940	537	1381
"NE"	2012	"Sarpy"	"Precinct 62"	1	0	0	0	554	498	1052	1062	425	612
"NE"	2012	"Sarpy"	"Precinct 7"	1	382	716	1098	619	520	1139	1151	492	635
"NE"	2012	"Sarpy"	"Precinct 8"	1	301	756	1057	653	443	1096	1101	379	709
"NE"	2012	"Sarpy"	"Precinct 9"	1	420	707	1127	605	577	1182	1186	542	611
"NE"	2012	"Sarpy"	"Provisional CG#1"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sarpy"	"Provisional CG#2"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Saunders"	"Ashland Rural 16"	1	101	406	507	367	154	521	520	130	385
"NE"	2012	"Saunders"	"Ashland Ward 1 14"	1	93	261	354	221	154	375	379	121	246
"NE"	2012	"Saunders"	"Ashland Ward 2 15"	1	131	287	418	260	169	429	433	154	266
"NE"	2012	"Saunders"	"Cedar Bluffs 11"	1	136	408	544	349	210	559	558	188	364
"NE"	2012	"Saunders"	"Center 10"	1	46	207	253	191	66	257	261	63	194
"NE"	2012	"Saunders"	"Ceresco 05"	1	175	464	639	399	268	667	661	238	408
"NE"	2012	"Saunders"	"District 4 13"	1	161	655	816	590	249	839	831	217	603
"NE"	2012	"Saunders"	"EV/AB"	1	599	1214	1813	1020	855	1875	1874	757	1079
"NE"	2012	"Saunders"	"Malmo 04"	1	49	199	248	180	77	257	254	70	177
"NE"	2012	"Saunders"	"Marietta 12"	1	85	257	342	243	116	359	356	105	247
"NE"	2012	"Saunders"	"New/Former Resident"	1	0	0	0	0	0	0	1	0	1
"NE"	2012	"Saunders"	"Prague 03"	1	80	297	377	263	125	388	387	122	260
"NE"	2012	"Saunders"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Saunders"	"Valparaiso 01"	1	163	398	561	345	225	570	579	195	367
"NE"	2012	"Saunders"	"Wahoo Rural 06"	1	58	270	328	253	81	334	336	83	248
"NE"	2012	"Saunders"	"Wahoo Ward I 07"	1	152	444	596	384	239	623	619	219	384
"NE"	2012	"Saunders"	"Wahoo Ward II 08"	1	114	368	482	326	168	494	495	134	354
"NE"	2012	"Saunders"	"Wahoo Ward III 09"	1	124	383	507	327	192	519	521	176	329
"NE"	2012	"Saunders"	"Weston 02"	1	74	249	323	235	95	330	334	89	242
"NE"	2012	"Saunders"	"Yutan 17"	1	169	654	823	594	285	879	878	246	616
"NE"	2012	"Scotts Bluff"	"Castle Rock A"	3	22	117	139	114	26	140	140	21	117
"NE"	2012	"Scotts Bluff"	"Castle Rock B"	3	16	71	87	62	25	87	88	20	68
"NE"	2012	"Scotts Bluff"	"Dewey-Tabor"	3	75	260	335	260	87	347	343	74	267
"NE"	2012	"Scotts Bluff"	"EV/AB"	3	1231	2478	3709	2321	1450	3771	3729	1251	2430
"NE"	2012	"Scotts Bluff"	"East Winter Creek"	3	53	163	216	148	66	214	211	49	160
"NE"	2012	"Scotts Bluff"	"Fanning"	3	68	337	405	318	92	410	414	68	344
"NE"	2012	"Scotts Bluff"	"Ford A & B"	3	37	175	212	168	45	213	213	37	170
"NE"	2012	"Scotts Bluff"	"Funston"	3	42	149	191	149	43	192	192	33	156
"NE"	2012	"Scotts Bluff"	"Gering (Rural)"	3	48	185	233	181	49	230	232	41	188
"NE"	2012	"Scotts Bluff"	"Gering I"	3	209	554	763	508	262	770	766	198	563
"NE"	2012	"Scotts Bluff"	"Gering II"	3	175	457	632	417	218	635	634	179	437
"NE"	2012	"Scotts Bluff"	"Gering III"	3	132	261	393	231	165	396	395	142	243
"NE"	2012	"Scotts Bluff"	"Gering IV"	3	158	499	657	449	206	655	656	168	472
"NE"	2012	"Scotts Bluff"	"Highland"	3	25	91	116	87	30	117	118	30	84
"NE"	2012	"Scotts Bluff"	"Kiowa-Lyman"	3	53	194	247	180	71	251	250	58	189
"NE"	2012	"Scotts Bluff"	"Minatare I & II"	3	67	166	233	136	98	234	229	88	128
"NE"	2012	"Scotts Bluff"	"Mitchell (Rural)"	3	37	137	174	135	43	178	177	34	140
"NE"	2012	"Scotts Bluff"	"Mitchell I"	3	69	149	218	137	84	221	216	74	137
"NE"	2012	"Scotts Bluff"	"Mitchell II"	3	57	170	227	162	64	226	225	67	154
"NE"	2012	"Scotts Bluff"	"Morrill"	3	80	238	318	213	107	320	318	95	213
"NE"	2012	"Scotts Bluff"	"New/Former Resident"	3	0	0	0	0	0	0	12	4	8
"NE"	2012	"Scotts Bluff"	"Provisional"	3	80	232	312	175	135	310	312	124	181
"NE"	2012	"Scotts Bluff"	"Roubadeau"	3	9	47	56	45	13	58	57	12	44
"NE"	2012	"Scotts Bluff"	"Scottsbluff 1"	3	167	506	673	494	195	689	682	163	514
"NE"	2012	"Scotts Bluff"	"Scottsbluff 2"	3	188	424	612	358	260	618	615	221	378
"NE"	2012	"Scotts Bluff"	"Scottsbluff 3"	3	141	179	320	144	174	318	314	170	138
"NE"	2012	"Scotts Bluff"	"Scottsbluff 4"	3	87	91	178	59	122	181	185	123	57
"NE"	2012	"Scotts Bluff"	"Scottsbluff 5"	3	139	305	444	280	170	450	442	158	273
"NE"	2012	"Scotts Bluff"	"Scottsbluff 6"	3	114	265	379	229	159	388	383	136	233
"NE"	2012	"Scotts Bluff"	"Scottsbluff 7"	3	140	313	453	279	177	456	457	160	285
"NE"	2012	"Scotts Bluff"	"Scottsbluff 8"	3	131	339	470	338	138	476	471	122	342
"NE"	2012	"Scotts Bluff"	"Terrytown I & II"	3	92	177	269	161	116	277	274	103	166
"NE"	2012	"Scotts Bluff"	"West Winter Creek"	3	109	374	483	361	127	488	479	104	369
"NE"	2012	"Seward"	"B"	1	38	147	185	119	66	185	188	53	130
"NE"	2012	"Seward"	"C"	1	69	190	259	170	97	267	270	89	175
"NE"	2012	"Seward"	"E"	1	78	342	420	291	132	423	419	119	290
"NE"	2012	"Seward"	"EV/AB"	1	358	803	1161	653	546	1199	1184	498	665
"NE"	2012	"Seward"	"G"	1	39	175	214	156	64	220	217	55	160
"NE"	2012	"Seward"	"H"	1	104	367	471	300	186	486	485	159	318
"NE"	2012	"Seward"	"I"	1	101	363	464	322	159	481	483	133	339
"NE"	2012	"Seward"	"J"	1	42	127	169	104	65	169	171	52	115
"NE"	2012	"Seward"	"K"	1	67	198	265	165	102	267	268	92	170
"NE"	2012	"Seward"	"M-BX"	1	59	229	288	207	99	306	306	88	207
"NE"	2012	"Seward"	"M-CO"	1	60	154	214	138	77	215	217	53	160
"NE"	2012	"Seward"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Seward"	"O-1"	1	52	331	383	271	121	392	386	86	292
"NE"	2012	"Seward"	"O-2"	1	77	389	466	348	130	478	481	115	359
"NE"	2012	"Seward"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Seward"	"S-1"	1	130	607	737	488	264	752	749	213	526
"NE"	2012	"Seward"	"S-2"	1	172	580	752	475	286	761	761	253	500
"NE"	2012	"Seward"	"S-3"	1	130	393	523	317	218	535	545	193	342
"NE"	2012	"Seward"	"S-4"	1	80	312	392	240	164	404	398	135	255
"NE"	2012	"Sheridan"	"EV/AB"	3	68	350	418	347	81	428	426	71	345
"NE"	2012	"Sheridan"	"East Gordon"	3	63	278	341	256	100	356	351	74	270
"NE"	2012	"Sheridan"	"Hay Springs"	3	56	321	377	316	73	389	391	61	322
"NE"	2012	"Sheridan"	"Mirage"	3	15	130	145	118	26	144	143	14	125
"NE"	2012	"Sheridan"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sheridan"	"North Rushville"	3	42	263	305	243	66	309	308	51	251
"NE"	2012	"Sheridan"	"Provisional"	3	2	10	12	10	2	12	12	1	11
"NE"	2012	"Sheridan"	"South Rushville"	3	38	179	217	167	57	224	223	52	171
"NE"	2012	"Sheridan"	"South Sheridan"	3	6	148	154	140	15	155	151	12	134
"NE"	2012	"Sheridan"	"West Gordon"	3	38	289	327	277	58	335	332	46	279
"NE"	2012	"Sheridan"	"Wounded Knee"	3	4	113	117	112	11	123	125	8	113
"NE"	2012	"Sherman"	"Ashton"	3	62	108	170	103	67	170	172	63	100
"NE"	2012	"Sherman"	"Central LC"	3	58	92	150	95	57	152	153	60	86
"NE"	2012	"Sherman"	"EV/AB"	3	105	133	238	107	131	238	240	126	110
"NE"	2012	"Sherman"	"Harrison"	3	39	237	276	242	38	280	282	36	238
"NE"	2012	"Sherman"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Sherman"	"North LC"	3	115	150	265	143	128	271	269	123	141
"NE"	2012	"Sherman"	"Provisional"	3	4	8	12	10	2	12	12	3	8
"NE"	2012	"Sherman"	"Rockville"	3	61	124	185	150	43	193	191	53	134
"NE"	2012	"Sherman"	"South LC"	3	77	118	195	110	93	203	201	88	110
"NE"	2012	"Sioux"	"Bowen 000101"	3	43	311	354	296	60	356	359	52	300
