state	year	parish	ward	precinct	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_d2v	g2012_USH_dv	g2012_USH_r2v	g2012_USH_r3v	g2012_USH_rv	g2012_USH_tv
"LA"	2012	"Bienville"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"Bossier"	"01"	"01"	113	374	500.0	4					366	439
"LA"	2012	"Bossier"	"01"	"02"	153	520	688.0	4					490	598
"LA"	2012	"Bossier"	"01"	"03"	136	444	589.0	4					435	513
"LA"	2012	"Bossier"	"01"	"03A"	231	505	753.0	4					513	646
"LA"	2012	"Bossier"	"01"	"03B"	73	221	303.0	4					205	252
"LA"	2012	"Bossier"	"01"	"04"	177	499	688.0	4					488	596
"LA"	2012	"Bossier"	"01"	"04A"	52	131	190.0	4					130	170
"LA"	2012	"Bossier"	"01"	"05"	78	301	388.0	4					293	350
"LA"	2012	"Bossier"	"02"	"01"	356	343	713.0	4					425	602
"LA"	2012	"Bossier"	"02"	"02"	90	651	749.0	4					589	663
"LA"	2012	"Bossier"	"02"	"03"	96	250	352.0	4					249	314
"LA"	2012	"Bossier"	"02"	"03A"	294	149	447.0	4					198	323
"LA"	2012	"Bossier"	"02"	"04 -1"	91	446	546.0	4					440	495
"LA"	2012	"Bossier"	"02"	"04 -2"	53	373	429.0	4					341	377
"LA"	2012	"Bossier"	"02"	"05"	125	4	129.0	4					29	80
"LA"	2012	"Bossier"	"02"	"05A"	107	73	181.0	4					108	140
"LA"	2012	"Bossier"	"02"	"06"	266	74	343.0	4					127	236
"LA"	2012	"Bossier"	"02"	"07"	134	365	506.0	4					347	439
"LA"	2012	"Bossier"	"02"	"08"	208	15	225.0	4					58	143
"LA"	2012	"Bossier"	"02"	"09"	336	258	600.0	4					319	472
"LA"	2012	"Bossier"	"02"	"10"	68	329	399.0	4					310	354
"LA"	2012	"Bossier"	"02"	"11"	91	124	221.0	4					137	185
"LA"	2012	"Bossier"	"02"	"11A"	114	98	217.0	4					110	165
"LA"	2012	"Bossier"	"02"	"12A"	85	126	213.0	4					137	194
"LA"	2012	"Bossier"	"02"	"12B"	95	133	229.0	4					141	188
"LA"	2012	"Bossier"	"02"	"12C"	274	180	459.0	4					206	341
"LA"	2012	"Bossier"	"02"	"13"	263	209	479.0	4					272	386
"LA"	2012	"Bossier"	"02"	"14"	130	199	340.0	4					208	277
"LA"	2012	"Bossier"	"02"	"15"	333	103	443.0	4					151	276
"LA"	2012	"Bossier"	"02"	"16"	257	354	620.0	4					358	495
"LA"	2012	"Bossier"	"02"	"16A"	12	12	26.0	4					15	23
"LA"	2012	"Bossier"	"02"	"16B"	7	21	28.0	4					25	26
"LA"	2012	"Bossier"	"02"	"17A"	117	104	224.0	4					128	178
"LA"	2012	"Bossier"	"02"	"17B"	213	148	368.0	4					179	272
"LA"	2012	"Bossier"	"02"	"18A"	21	37	58.0	4					38	49
"LA"	2012	"Bossier"	"02"	"18B"	51	528	586.0	4					504	545
"LA"	2012	"Bossier"	"02"	"18C"	113	589	709.0	4					573	649
"LA"	2012	"Bossier"	"02"	"18D"	91	252	347.0	4					245	301
"LA"	2012	"Bossier"	"02"	"18E"	151	817	973.0	4					768	890
"LA"	2012	"Bossier"	"02"	"18F"	23	192	217.0	4					183	208
"LA"	2012	"Bossier"	"02"	"19"	376	157	538.0	4					224	392
"LA"	2012	"Bossier"	"02"	"20"	121	301	428.0	4					299	350
"LA"	2012	"Bossier"	"02"	"21A"	126	480	621.0	4					450	549
"LA"	2012	"Bossier"	"02"	"21B"	127	630	762.0	4					617	713
"LA"	2012	"Bossier"	"02"	"21C"	114	936	1060.0	4					892	987
"LA"	2012	"Bossier"	"02"	"21D"	181	849	1042.0	4					824	954
"LA"	2012	"Bossier"	"02"	"21E"	0	0	0.0	4					0	0
"LA"	2012	"Bossier"	"02"	"21F"	32	265	298.0	4					242	274
"LA"	2012	"Bossier"	"02"	"21G"	0	0	0.0	4					0	0
"LA"	2012	"Bossier"	"02"	"22A -1"	80	475	564.0	4					442	515
"LA"	2012	"Bossier"	"02"	"22A -2"	38	386	425.0	4					379	405
"LA"	2012	"Bossier"	"02"	"22B"	18	407	425.0	4					363	388
"LA"	2012	"Bossier"	"02"	"22C"	26	339	369.0	4					325	346
"LA"	2012	"Bossier"	"02"	"23"	61	67	132.0	4					74	113
"LA"	2012	"Bossier"	"03"	"01"	181	230	414.0	4					241	336
"LA"	2012	"Bossier"	"03"	"02"	141	263	408.0	4					270	341
"LA"	2012	"Bossier"	"03"	"03"	54	183	240.0	4					166	206
"LA"	2012	"Bossier"	"03"	"04"	390	240	633.0	4					270	444
"LA"	2012	"Bossier"	"04"	"01A"	13	92	106.0	4					81	94
"LA"	2012	"Bossier"	"04"	"01B"	119	321	444.0	4					315	386
"LA"	2012	"Bossier"	"04"	"02"	121	730	867.0	4					665	754
"LA"	2012	"Bossier"	"04"	"03A"	277	525	809.0	4					515	634
"LA"	2012	"Bossier"	"04"	"03B"	35	222	261.0	4					208	225
"LA"	2012	"Bossier"	"04"	"03C"	35	119	156.0	4					105	126
"LA"	2012	"Bossier"	"04"	"03D"	145	488	639.0	4					475	556
"LA"	2012	"Bossier"	"04"	"04A 1"	109	396	515.0	4					378	449
"LA"	2012	"Bossier"	"04"	"04A 2"	104	456	571.0	4					454	518
"LA"	2012	"Bossier"	"04"	"04B -1"	84	589	680.0	4					549	615
"LA"	2012	"Bossier"	"04"	"04B -2"	57	454	516.0	4					425	466
"LA"	2012	"Bossier"	"04"	"05A"	101	303	410.0	4					298	353
"LA"	2012	"Bossier"	"04"	"06 -1"	182	506	692.0	4					516	597
"LA"	2012	"Bossier"	"04"	"06 -2"	129	439	574.0	4					441	504
"LA"	2012	"Bossier"	"04"	"07 -1"	258	469	739.0	4					477	590
"LA"	2012	"Bossier"	"04"	"07 -2"	143	401	548.0	4					392	462
"LA"	2012	"Bossier"	"04"	"08A"	149	544	705.0	4					532	620
"LA"	2012	"Bossier"	"04"	"08B"	205	1021	1246.0	4					957	1099
"LA"	2012	"Bossier"	"04"	"08C"	118	156	283.0	4					169	234
"LA"	2012	"Bossier"	"04"	"08D"	105	77	185.0	4					86	142
"LA"	2012	"Bossier"	"04"	"08E"	47	352	406.0	4					324	366
"LA"	2012	"Bossier"	"04"	"08F"	3	20	25.0	4					18	20
"LA"	2012	"Bossier"	"04"	"09"	199	705	916.0	4					641	758
"LA"	2012	"Bossier"	"04"	"10 -1"	107	455	569.0	4					442	514
"LA"	2012	"Bossier"	"04"	"10 -2"	86	370	459.0	4					339	406
"LA"	2012	"Bossier"	"04"	"11A"	65	456	533.0	4					431	490
"LA"	2012	"Bossier"	"04"	"11B"	143	777	932.0	4					731	847
"LA"	2012	"Bossier"	"04"	"11C"	90	369	466.0	4					340	404
"LA"	2012	"Bossier"	"Early Voting"		1982	6415	8473.0		0	0	0	0	6515	7822
"LA"	2012	"Bossier"	"Provisional Votes"		1	2	3.0		0	0	0	0	1	1
"LA"	2012	"Caddo"	"00"	"001"	310	0	310.0	4					43	157
"LA"	2012	"Caddo"	"00"	"002"	361	423	787.0	4					431	644
"LA"	2012	"Caddo"	"00"	"003"	533	3	537.0	4					93	285
"LA"	2012	"Caddo"	"00"	"004"	719	110	834.0	4					250	536
"LA"	2012	"Caddo"	"00"	"005 A"	742	42	789.0	4					207	421
"LA"	2012	"Caddo"	"00"	"005 B"	772	48	823.0	4					189	419
"LA"	2012	"Caddo"	"00"	"006"	110	25	135.0	4					40	85
"LA"	2012	"Caddo"	"00"	"007"	421	126	559.0	4					190	397
"LA"	2012	"Caddo"	"00"	"008"	347	405	763.0	4					423	611
"LA"	2012	"Caddo"	"00"	"009"	201	407	628.0	4					415	538
"LA"	2012	"Caddo"	"00"	"010"	111	461	591.0	4					429	545
"LA"	2012	"Caddo"	"00"	"011"	142	797	960.0	4					762	896
"LA"	2012	"Caddo"	"00"	"012"	127	533	679.0	4					515	617
"LA"	2012	"Caddo"	"00"	"013"	240	851	1125.0	4					806	1022
"LA"	2012	"Caddo"	"00"	"014"	278	343	657.0	4					355	528
"LA"	2012	"Caddo"	"00"	"015"	384	275	692.0	4					316	566
"LA"	2012	"Caddo"	"00"	"016"	175	661	854.0	4					613	760
"LA"	2012	"Caddo"	"00"	"017"	375	234	628.0	4					263	477
"LA"	2012	"Caddo"	"00"	"020"	178	443	632.0	4					416	561
"LA"	2012	"Caddo"	"00"	"021"	129	449	588.0	4					421	542
"LA"	2012	"Caddo"	"00"	"022"	196	714	922.0	4					662	803
"LA"	2012	"Caddo"	"00"	"023"	491	29	523.0	4					98	234
"LA"	2012	"Caddo"	"00"	"024"	259	366	637.0	4					354	513
"LA"	2012	"Caddo"	"00"	"025"	803	50	861.0	4					153	442
"LA"	2012	"Caddo"	"00"	"026"	158	333	509.0	4					296	415
"LA"	2012	"Caddo"	"00"	"027"	258	338	619.0	4					306	473
"LA"	2012	"Caddo"	"00"	"028"	53	11	64.0	4					17	32
"LA"	2012	"Caddo"	"00"	"029"	552	6	561.0	4					84	255
"LA"	2012	"Caddo"	"00"	"030"	941	61	1006.0	4					169	559
"LA"	2012	"Caddo"	"00"	"031"	621	17	642.0	4					129	334
"LA"	2012	"Caddo"	"00"	"032"	443	36	484.0	4					80	239
"LA"	2012	"Caddo"	"00"	"034"	886	43	937.0	4					156	430
"LA"	2012	"Caddo"	"00"	"035"	512	33	551.0	4					116	277
"LA"	2012	"Caddo"	"00"	"036"	540	54	597.0	4					122	299
"LA"	2012	"Caddo"	"00"	"037"	569	22	593.0	4					82	205
"LA"	2012	"Caddo"	"00"	"038"	638	6	646.0	4					92	268
"LA"	2012	"Caddo"	"00"	"039"	316	2	318.0	4					46	150
"LA"	2012	"Caddo"	"00"	"040"	365	4	374.0	4					54	154
"LA"	2012	"Caddo"	"00"	"041"	376	6	383.0	4					43	154
"LA"	2012	"Caddo"	"00"	"042"	209	2	211.0	4					27	85
"LA"	2012	"Caddo"	"00"	"043"	393	17	414.0	4					64	221
"LA"	2012	"Caddo"	"00"	"044"	573	5	579.0	4					72	225
"LA"	2012	"Caddo"	"00"	"045"	871	59	935.0	4					163	475
"LA"	2012	"Caddo"	"00"	"046"	565	40	608.0	4					131	324
"LA"	2012	"Caddo"	"00"	"047"	477	413	899.0	4					460	676
"LA"	2012	"Caddo"	"00"	"048"	89	478	578.0	4					452	532
"LA"	2012	"Caddo"	"00"	"049 A"	132	493	643.0	4					450	562
"LA"	2012	"Caddo"	"00"	"049 B"	149	481	639.0	4					444	544
"LA"	2012	"Caddo"	"00"	"050"	631	7	639.0	4					93	292
"LA"	2012	"Caddo"	"00"	"051"	914	11	927.0	4					113	453
"LA"	2012	"Caddo"	"00"	"052"	709	21	737.0	4					122	387
"LA"	2012	"Caddo"	"00"	"053"	756	91	851.0	4					206	470
"LA"	2012	"Caddo"	"00"	"054"	765	15	781.0	4					111	360
"LA"	2012	"Caddo"	"00"	"055"	288	139	428.0	4					148	269
"LA"	2012	"Caddo"	"00"	"056"	188	824	1031.0	4					757	925
"LA"	2012	"Caddo"	"00"	"057"	588	1	594.0	4					112	325
"LA"	2012	"Caddo"	"00"	"058"	552	34	591.0	4					93	267
"LA"	2012	"Caddo"	"00"	"059"	745	14	763.0	4					109	334
"LA"	2012	"Caddo"	"00"	"060"	565	0	566.0	4					61	229
"LA"	2012	"Caddo"	"00"	"061"	676	5	684.0	4					80	294
"LA"	2012	"Caddo"	"00"	"062"	658	259	920.0	4					343	641
"LA"	2012	"Caddo"	"00"	"063"	255	159	419.0	4					189	323
"LA"	2012	"Caddo"	"00"	"064"	355	61	419.0	4					123	248
"LA"	2012	"Caddo"	"00"	"065"	287	242	539.0	4					282	406
"LA"	2012	"Caddo"	"00"	"066"	216	797	1023.0	4					746	875
"LA"	2012	"Caddo"	"00"	"067"	374	4	381.0	4					67	249
"LA"	2012	"Caddo"	"00"	"068"	284	470	760.0	4					471	593
"LA"	2012	"Caddo"	"00"	"069"	509	290	801.0	4					393	606
"LA"	2012	"Caddo"	"00"	"070"	911	80	993.0	4					272	600
"LA"	2012	"Caddo"	"00"	"071"	461	4	466.0	4					84	234
"LA"	2012	"Caddo"	"00"	"072"	160	419	592.0	4					411	529
"LA"	2012	"Caddo"	"00"	"073"	1075	4	1087.0	4					140	482
"LA"	2012	"Caddo"	"00"	"074"	211	4	215.0	4					31	90
"LA"	2012	"Caddo"	"00"	"075"	174	803	993.0	4					755	906
"LA"	2012	"Caddo"	"00"	"076"	223	550	785.0	4					520	677
"LA"	2012	"Caddo"	"00"	"077"	160	653	823.0	4					614	730
"LA"	2012	"Caddo"	"00"	"078"	279	63	346.0	4					124	220
"LA"	2012	"Caddo"	"00"	"079"	226	157	387.0	4					203	286
"LA"	2012	"Caddo"	"00"	"080"	539	2	546.0	4					79	238
"LA"	2012	"Caddo"	"00"	"081"	858	92	956.0	4					268	526
"LA"	2012	"Caddo"	"00"	"082"	301	447	761.0	4					450	603
"LA"	2012	"Caddo"	"00"	"083"	540	308	860.0	4					357	599
"LA"	2012	"Caddo"	"00"	"084"	815	224	1046.0	4					270	612
"LA"	2012	"Caddo"	"00"	"085"	511	357	873.0	4					397	617
"LA"	2012	"Caddo"	"00"	"086"	835	5	842.0	4					122	393
"LA"	2012	"Caddo"	"00"	"087"	699	247	952.0	4					363	684
"LA"	2012	"Caddo"	"00"	"088"	400	639	1046.0	4					605	791
"LA"	2012	"Caddo"	"00"	"089"	232	540	784.0	4					539	672
"LA"	2012	"Caddo"	"00"	"090 A"	305	310	620.0	4					348	480
"LA"	2012	"Caddo"	"00"	"090 B"	282	311	597.0	4					339	459
"LA"	2012	"Caddo"	"00"	"091 A"	277	384	670.0	4					414	554
"LA"	2012	"Caddo"	"00"	"091 B"	252	422	688.0	4					421	578
"LA"	2012	"Caddo"	"00"	"092"	178	578	766.0	4					547	673
"LA"	2012	"Caddo"	"00"	"093"	251	540	802.0	4					516	650
"LA"	2012	"Caddo"	"00"	"094"	543	488	1042.0	4					556	783
"LA"	2012	"Caddo"	"00"	"095"	246	777	1033.0	4					720	887
"LA"	2012	"Caddo"	"00"	"097"	82	397	488.0	4					361	431
"LA"	2012	"Caddo"	"00"	"098"	165	153	330.0	4					162	277
"LA"	2012	"Caddo"	"00"	"099"	309	36	351.0	4					95	198
"LA"	2012	"Caddo"	"00"	"100"	761	116	882.0	4					261	536
"LA"	2012	"Caddo"	"00"	"101"	230	485	724.0	4					486	629
"LA"	2012	"Caddo"	"00"	"102"	159	496	664.0	4					480	595
"LA"	2012	"Caddo"	"00"	"103"	249	736	992.0	4					722	866
"LA"	2012	"Caddo"	"00"	"104"	84	820	912.0	4					772	847
"LA"	2012	"Caddo"	"00"	"105"	151	390	552.0	4					348	426
"LA"	2012	"Caddo"	"00"	"106"	606	318	930.0	4					405	653
"LA"	2012	"Caddo"	"00"	"107"	80	228	311.0	4					217	265
"LA"	2012	"Caddo"	"00"	"108"	70	369	447.0	4					345	398
"LA"	2012	"Caddo"	"00"	"109"	167	841	1019.0	4					804	916
"LA"	2012	"Caddo"	"00"	"110"	91	563	660.0	4					523	602
"LA"	2012	"Caddo"	"00"	"111"	397	3	401.0	4					53	215
"LA"	2012	"Caddo"	"00"	"112"	107	306	417.0	4					304	373
"LA"	2012	"Caddo"	"00"	"113"	216	524	752.0	4					497	645
"LA"	2012	"Caddo"	"00"	"114"	260	89	350.0	4					123	240
"LA"	2012	"Caddo"	"00"	"115"	111	900	1022.0	4					832	948
"LA"	2012	"Caddo"	"00"	"122 A"	568	103	675.0	4					203	449
"LA"	2012	"Caddo"	"00"	"122 B"	524	101	628.0	4					192	406
"LA"	2012	"Caddo"	"00"	"123"	169	577	751.0	4					547	643
"LA"	2012	"Caddo"	"00"	"125"	405	554	972.0	4					564	719
"LA"	2012	"Caddo"	"00"	"126"	70	372	449.0	4					335	388
"LA"	2012	"Caddo"	"00"	"127"	47	221	273.0	4					207	236
"LA"	2012	"Caddo"	"00"	"128"	132	983	1123.0	4					928	1020
"LA"	2012	"Caddo"	"00"	"129"	269	573	855.0	4					585	749
"LA"	2012	"Caddo"	"00"	"130"	16	57	76.0	4					43	59
"LA"	2012	"Caddo"	"00"	"132"	183	776	973.0	4					693	818
"LA"	2012	"Caddo"	"00"	"133"	153	373	533.0	4					340	421
"LA"	2012	"Caddo"	"00"	"134"	100	181	283.0	4					165	195
"LA"	2012	"Caddo"	"00"	"135"	244	530	783.0	4					511	636
"LA"	2012	"Caddo"	"00"	"136 A"	129	678	817.0	4					605	670
"LA"	2012	"Caddo"	"00"	"136 B"	119	651	782.0	4					582	663
"LA"	2012	"Caddo"	"00"	"137"	266	465	740.0	4					452	597
"LA"	2012	"Caddo"	"00"	"138"	51	241	295.0	4					223	247
"LA"	2012	"Caddo"	"00"	"139"	105	667	782.0	4					595	657
"LA"	2012	"Caddo"	"00"	"140"	126	202	329.0	4					211	249
"LA"	2012	"Caddo"	"00"	"142"	24	394	422.0	4					338	368
"LA"	2012	"Caddo"	"00"	"143"	192	874	1073.0	4					765	855
"LA"	2012	"Caddo"	"00"	"144"	424	376	808.0	4					409	547
"LA"	2012	"Caddo"	"00"	"145"	23	17	40.0	4					20	32
"LA"	2012	"Caddo"	"00"	"146"	73	118	193.0	4					120	145
"LA"	2012	"Caddo"	"00"	"149"	100	193	296.0	4					181	228
"LA"	2012	"Caddo"	"00"	"150"	17	98	117.0	4					88	107
"LA"	2012	"Caddo"	"00"	"151"	43	103	146.0	4					96	116
"LA"	2012	"Caddo"	"00"	"154"	35	49	85.0	4					55	67
"LA"	2012	"Caddo"	"00"	"155"	26	105	133.0	4					87	106
"LA"	2012	"Caddo"	"00"	"156"	157	166	326.0	4					191	248
"LA"	2012	"Caddo"	"00"	"157"	60	230	295.0	4					210	241
"LA"	2012	"Caddo"	"00"	"158"	155	1008	1184.0	4					951	1045
"LA"	2012	"Caddo"	"00"	"159"	370	694	1071.0	4					649	891
"LA"	2012	"Caddo"	"00"	"160"	67	358	429.0	4					333	380
"LA"	2012	"Caddo"	"00"	"161"	57	283	343.0	4					268	308
"LA"	2012	"Caddo"	"00"	"162"	106	550	659.0	4					493	547
"LA"	2012	"Caddo"	"00"	"163"	202	348	559.0	4					320	420
"LA"	2012	"Caddo"	"00"	"164"	24	73	97.0	4					72	81
"LA"	2012	"Caddo"	"00"	"165"	119	213	336.0	4					193	264
"LA"	2012	"Caddo"	"00"	"166"	100	374	480.0	4					342	403
"LA"	2012	"Caddo"	"Early Voting"		6190	6075	12380.0		0	0	0	0	6985	10711
"LA"	2012	"Caddo"	"Provisional Votes"		158	78	241.0		0	0	0	0	99	145
"LA"	2012	"Calcasieu"	"00"	"160E"	55	409	472.0	3		55	95	17	266	437
"LA"	2012	"Calcasieu"	"00"	"160W"	37	297	338.0	3		48	67	7	181	308
"LA"	2012	"Calcasieu"	"00"	"161"	51	329	388.0	3		49	104	14	179	355
"LA"	2012	"Calcasieu"	"00"	"162E"	81	706	802.0	3		93	191	30	420	750
"LA"	2012	"Calcasieu"	"00"	"162W"	57	528	597.0	3		56	176	20	285	549
"LA"	2012	"Calcasieu"	"00"	"163"	141	757	914.0	3		149	184	38	483	865
"LA"	2012	"Calcasieu"	"00"	"164"	21	171	200.0	3		20	45	7	108	181
"LA"	2012	"Calcasieu"	"00"	"165"	159	682	857.0	3		149	178	36	412	789
"LA"	2012	"Calcasieu"	"00"	"166"	182	966	1175.0	3		180	287	51	574	1114
"LA"	2012	"Calcasieu"	"00"	"167"	90	640	742.0	3		103	160	41	361	681
"LA"	2012	"Calcasieu"	"00"	"260"	55	469	530.0	3		69	138	25	251	490
"LA"	2012	"Calcasieu"	"00"	"261"	22	239	268.0	3		21	72	6	143	248
"LA"	2012	"Calcasieu"	"00"	"262"	27	280	317.0	3		23	92	6	164	288
"LA"	2012	"Calcasieu"	"00"	"300"	831	30	867.0	3		568	36	20	104	732
"LA"	2012	"Calcasieu"	"00"	"301"	550	33	587.0	3		452	11	8	59	536
"LA"	2012	"Calcasieu"	"00"	"302"	154	68	228.0	3		94	15	8	68	194
"LA"	2012	"Calcasieu"	"00"	"303E"	335	2	339.0	3		242	12	4	31	293
"LA"	2012	"Calcasieu"	"00"	"303W"	116	0	116.0	3		82	6	1	17	106
"LA"	2012	"Calcasieu"	"00"	"304"	532	23	559.0	3		371	22	18	60	473
"LA"	2012	"Calcasieu"	"00"	"305"	593	3	598.0	3		434	15	10	76	542
"LA"	2012	"Calcasieu"	"00"	"306"	140	598	761.0	3		106	124	34	421	703
"LA"	2012	"Calcasieu"	"00"	"307"	185	8	196.0	3		123	12	8	23	168
"LA"	2012	"Calcasieu"	"00"	"308"	547	8	561.0	3		408	17	10	48	484
"LA"	2012	"Calcasieu"	"00"	"309E"	123	6	129.0	3		100	3	0	14	118
"LA"	2012	"Calcasieu"	"00"	"309W"	493	10	506.0	3		371	21	11	41	449
"LA"	2012	"Calcasieu"	"00"	"310"	207	219	437.0	3		149	54	16	168	399
"LA"	2012	"Calcasieu"	"00"	"311"	279	19	300.0	3		201	17	7	37	265
"LA"	2012	"Calcasieu"	"00"	"312"	912	58	978.0	3		688	40	16	115	864
"LA"	2012	"Calcasieu"	"00"	"313E"	133	4	137.0	3		91	6	3	33	134
"LA"	2012	"Calcasieu"	"00"	"313W"	245	5	254.0	3		188	12	7	19	226
"LA"	2012	"Calcasieu"	"00"	"314"	217	325	564.0	3		155	70	33	261	538
"LA"	2012	"Calcasieu"	"00"	"315E"	512	55	573.0	3		347	37	15	100	502
"LA"	2012	"Calcasieu"	"00"	"315W"	121	184	312.0	3		90	29	19	152	294
"LA"	2012	"Calcasieu"	"00"	"316E"	206	104	316.0	3		134	24	5	108	274
"LA"	2012	"Calcasieu"	"00"	"316W"	122	67	193.0	3		86	20	10	50	168
"LA"	2012	"Calcasieu"	"00"	"317"	303	241	561.0	3		228	53	16	190	498
"LA"	2012	"Calcasieu"	"00"	"318"	222	184	419.0	3		158	47	9	149	377
"LA"	2012	"Calcasieu"	"00"	"319N"	116	78	198.0	3		79	29	8	54	174
"LA"	2012	"Calcasieu"	"00"	"319S"	93	106	204.0	3		69	32	10	72	185
"LA"	2012	"Calcasieu"	"00"	"320E"	300	54	361.0	3		224	35	5	49	315
"LA"	2012	"Calcasieu"	"00"	"320W"	297	103	402.0	3		215	26	9	98	352
"LA"	2012	"Calcasieu"	"00"	"321"	422	75	497.0	3		316	28	9	82	438
"LA"	2012	"Calcasieu"	"00"	"322"	408	119	532.0	3		310	24	12	120	471
"LA"	2012	"Calcasieu"	"00"	"323"	304	71	376.0	3		241	23	1	75	344
"LA"	2012	"Calcasieu"	"00"	"324"	631	8	641.0	3		447	24	11	78	563
"LA"	2012	"Calcasieu"	"00"	"325"	109	570	691.0	3		82	97	54	408	650
"LA"	2012	"Calcasieu"	"00"	"326"	161	527	705.0	3		111	94	28	402	659
"LA"	2012	"Calcasieu"	"00"	"327"	94	168	278.0	3		81	36	9	123	259
"LA"	2012	"Calcasieu"	"00"	"328"	548	255	816.0	3		407	63	22	234	736
"LA"	2012	"Calcasieu"	"00"	"329"	609	182	795.0	3		447	54	22	182	709
"LA"	2012	"Calcasieu"	"00"	"330"	734	53	794.0	3		473	42	12	104	642
"LA"	2012	"Calcasieu"	"00"	"331"	102	393	502.0	3		71	73	42	257	455
"LA"	2012	"Calcasieu"	"00"	"332N"	161	211	383.0	3		126	66	12	149	364
"LA"	2012	"Calcasieu"	"00"	"332S"	208	248	468.0	3		156	64	20	183	436
"LA"	2012	"Calcasieu"	"00"	"333"	181	924	1128.0	3		128	182	81	655	1066
"LA"	2012	"Calcasieu"	"00"	"334"	122	445	581.0	3		98	110	34	286	538
"LA"	2012	"Calcasieu"	"00"	"335"	83	427	521.0	3		53	97	27	291	476
"LA"	2012	"Calcasieu"	"00"	"336"	206	617	839.0	3		149	148	37	423	771
"LA"	2012	"Calcasieu"	"00"	"337"	90	419	520.0	3		71	93	28	277	483
"LA"	2012	"Calcasieu"	"00"	"338"	156	402	574.0	3		130	75	28	304	545
"LA"	2012	"Calcasieu"	"00"	"339"	187	777	1003.0	3		151	179	52	524	930
"LA"	2012	"Calcasieu"	"00"	"360"	48	206	261.0	3		47	53	9	129	243
"LA"	2012	"Calcasieu"	"00"	"361"	575	65	649.0	3		405	30	14	97	549
"LA"	2012	"Calcasieu"	"00"	"362"	80	591	682.0	3		86	109	45	389	637
"LA"	2012	"Calcasieu"	"00"	"363"	127	1026	1176.0	3		89	214	74	714	1113
"LA"	2012	"Calcasieu"	"00"	"364"	405	315	729.0	3		324	85	24	229	669
"LA"	2012	"Calcasieu"	"00"	"365"	96	599	699.0	3		74	151	42	379	651
"LA"	2012	"Calcasieu"	"00"	"366"	130	407	552.0	3		103	121	27	245	505
"LA"	2012	"Calcasieu"	"00"	"367N"	283	1059	1367.0	3		209	268	63	693	1251
"LA"	2012	"Calcasieu"	"00"	"367S"	112	474	594.0	3		93	134	14	313	559
"LA"	2012	"Calcasieu"	"00"	"368"	168	1014	1202.0	3		137	220	71	666	1105
"LA"	2012	"Calcasieu"	"00"	"369"	252	658	931.0	3		209	161	42	443	870
"LA"	2012	"Calcasieu"	"00"	"370"	310	575	901.0	3		256	160	21	389	840
"LA"	2012	"Calcasieu"	"00"	"371N"	141	167	318.0	3		104	43	12	131	295
"LA"	2012	"Calcasieu"	"00"	"371S"	188	779	988.0	3		168	196	36	487	897
"LA"	2012	"Calcasieu"	"00"	"400"	151	534	709.0	3		118	144	28	337	648
"LA"	2012	"Calcasieu"	"00"	"401"	112	373	499.0	3		76	111	16	242	458
"LA"	2012	"Calcasieu"	"00"	"402"	94	364	473.0	3		68	100	21	227	431
"LA"	2012	"Calcasieu"	"00"	"403"	189	432	636.0	3		152	141	25	258	586
"LA"	2012	"Calcasieu"	"00"	"404"	186	740	951.0	3		141	178	40	512	889
"LA"	2012	"Calcasieu"	"00"	"405"	185	1016	1236.0	3		168	240	50	669	1149
"LA"	2012	"Calcasieu"	"00"	"406"	129	502	644.0	3		94	124	36	329	597
"LA"	2012	"Calcasieu"	"00"	"407"	100	551	669.0	3		83	148	28	354	625
"LA"	2012	"Calcasieu"	"00"	"408"	130	562	711.0	3		105	146	36	371	674
"LA"	2012	"Calcasieu"	"00"	"440"	289	650	958.0	3		226	157	30	442	869
"LA"	2012	"Calcasieu"	"00"	"441"	251	495	752.0	3		193	113	30	347	694
"LA"	2012	"Calcasieu"	"00"	"460E"	39	237	282.0	3		41	63	12	139	260
"LA"	2012	"Calcasieu"	"00"	"460W"	68	468	549.0	3		60	122	29	295	513
"LA"	2012	"Calcasieu"	"00"	"461"	334	354	697.0	3		234	109	22	245	622
"LA"	2012	"Calcasieu"	"00"	"462"	35	119	155.0	3		27	24	4	86	142
"LA"	2012	"Calcasieu"	"00"	"463"	166	789	978.0	3		145	184	44	496	887
"LA"	2012	"Calcasieu"	"00"	"464"	115	649	779.0	3		97	157	39	422	728
"LA"	2012	"Calcasieu"	"00"	"465"	68	248	327.0	3		60	62	17	163	309
"LA"	2012	"Calcasieu"	"00"	"466E"	74	619	711.0	3		62	156	29	391	645
"LA"	2012	"Calcasieu"	"00"	"466W"	66	809	891.0	3		70	209	40	491	818
"LA"	2012	"Calcasieu"	"00"	"467"	149	553	719.0	3		112	156	28	355	663
"LA"	2012	"Calcasieu"	"00"	"468"	78	598	696.0	3		76	146	26	364	626
"LA"	2012	"Calcasieu"	"00"	"469"	72	438	516.0	3		74	108	17	280	481
"LA"	2012	"Calcasieu"	"00"	"560"	74	291	374.0	3		56	83	11	153	312
"LA"	2012	"Calcasieu"	"00"	"561"	59	253	321.0	3		36	68	13	145	273
"LA"	2012	"Calcasieu"	"00"	"562"	22	151	179.0	3		17	47	6	86	158
