state	year	county	precinct	vtd	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"KS"	2012	"CHEROKEE"	"Baxter Springs Ward 1"	"000010"	101	229	333	2	86	227	326
"KS"	2012	"CHEROKEE"	"Baxter Springs Ward 2"	"000020"	93	152	254	2	74	166	251
"KS"	2012	"CHEROKEE"	"Baxter Springs Ward 3"	"000030"	173	440	617	2	146	444	605
"KS"	2012	"CHEROKEE"	"Baxter Springs Ward 4"	"00004A"	111	224	345	2	92	228	340
"KS"	2012	"CHEROKEE"	"Baxter Springs Ward 4 Exclave"	"00004B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Cherokee Township"	"000050"	64	82	148	2	54	92	151
"KS"	2012	"CHEROKEE"	"Columbus Ward 1"	"000060"	72	118	196	2	50	135	195
"KS"	2012	"CHEROKEE"	"Columbus Ward 2"	"000070"	122	257	384	2	104	260	375
"KS"	2012	"CHEROKEE"	"Columbus Ward 3"	"000080"	102	226	335	2	95	221	331
"KS"	2012	"CHEROKEE"	"Columbus Ward 4"	"000090"	59	116	179	2	55	117	175
"KS"	2012	"CHEROKEE"	"Columbus Ward 5"	"00010A"	115	157	284	2	112	156	280
"KS"	2012	"CHEROKEE"	"Columbus Ward 5 Exclave"	"00010B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Crawford Township"	"000110"	87	235	330	2	79	239	322
"KS"	2012	"CHEROKEE"	"Galena Ward 1"	"000120"	117	125	250	2	74	163	246
"KS"	2012	"CHEROKEE"	"Galena Ward 2"	"00013A"	84	123	211	2	66	136	207
"KS"	2012	"CHEROKEE"	"Galena Ward 2 Exclave A City Park"	"00013B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Galena Ward 2 Exclave B"	"00013C"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Galena Ward 2 Exclave C"	"00013D"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Galena Ward 3"	"000140"	139	211	356	2	103	238	353
"KS"	2012	"CHEROKEE"	"Galena Ward 4"	"00015A"	68	80	151	2	55	90	149
"KS"	2012	"CHEROKEE"	"Galena Ward 4 Exclave"	"00015B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Galena Ward 5"	"000160"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Garden Township Lowell"	"000170"	354	604	971	2	294	624	955
"KS"	2012	"CHEROKEE"	"Garden Township Stanley Mine"	"00018A"	76	187	268	2	63	188	264
"KS"	2012	"CHEROKEE"	"Garden Township Stanley Mine Enclave A"	"00018B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Garden Township Stanley Mine Enclave B"	"00018C"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Lola Township"	"000190"	46	95	146	2	35	103	143
"KS"	2012	"CHEROKEE"	"Lowell Township"	"000200"	77	188	268	2	63	198	267
"KS"	2012	"CHEROKEE"	"Lyon Township"	"000210"	50	116	171	2	45	120	173
"KS"	2012	"CHEROKEE"	"Mineral Township"	"000220"	24	73	97	2	20	75	99
"KS"	2012	"CHEROKEE"	"Neosho Township Faulkner"	"000230"	9	32	42	2	7	33	41
"KS"	2012	"CHEROKEE"	"Neosho Township Melrose"	"000240"	21	50	73	2	27	46	74
"KS"	2012	"CHEROKEE"	"Pleasant View Township"	"000250"	89	187	281	2	75	198	282
"KS"	2012	"CHEROKEE"	"Roseland City"	"000260"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Ross Township Belleview"	"000270"	41	54	96	2	37	55	97
"KS"	2012	"CHEROKEE"	"Ross Township Roseland"	"000280"	55	70	129	2	59	63	127
"KS"	2012	"CHEROKEE"	"Ross Township West Mineral"	"000290"	52	51	111	2	47	59	112
"KS"	2012	"CHEROKEE"	"Salamanca Township"	"00030A"	77	210	292	2	67	213	289
"KS"	2012	"CHEROKEE"	"Salamanca Township Enclave"	"00030B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Scammon Ward 1"	"000310"	26	23	49	2	28	22	50
"KS"	2012	"CHEROKEE"	"Scammon Ward 2"	"000320"	27	35	66	2	24	37	65
"KS"	2012	"CHEROKEE"	"Scammon Ward 3"	"000330"	29	47	79	2	29	48	78
"KS"	2012	"CHEROKEE"	"Shawnee Township"	"000340"	52	158	218	2	52	154	217
"KS"	2012	"CHEROKEE"	"Sheridan Township"	"000350"	40	58	100	2	33	58	100
"KS"	2012	"CHEROKEE"	"Spring Valley Township Neutral"	"000360"	86	195	286	2	87	191	285
"KS"	2012	"CHEROKEE"	"Spring Valley Township Spring Valley"	"00037A"	52	141	197	2	46	143	190
"KS"	2012	"CHEROKEE"	"Spring Valley Township Spring Valley Enclave"	"00037B"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Spring Valley Township Spring Valley Enclave"	"00037C"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"Treece City"	"000380"	1	0	1	2	1	0	1
"KS"	2012	"CHEROKEE"	"Weir Ward 1"	"00039A"	34	26	60	2	27	32	59
"KS"	2012	"CHEROKEE"	"Weir Ward 2"	"000400"	64	49	122	2	53	61	123
"KS"	2012	"CHEROKEE"	"Weir Ward 3"	"000410"	41	32	75	2	40	33	75
"KS"	2012	"CHEROKEE"	"West Mineral City"	"00042A"	0	0	0	2	0	0	0
"KS"	2012	"CHEROKEE"	"West Mineral City Exclave Big Brutus"	"00042B"	0	0	0	2	0	0	0
"KS"	2012	"CHEYENNE"	"Benkelman Township"	"000010"	3	18	21	1		19	19
"KS"	2012	"CHEYENNE"	"Bird City Township"	"000020"	62	244	317	1		273	273
"KS"	2012	"CHEYENNE"	"Calhoun Township"	"000030"	0	31	31	1		30	30
"KS"	2012	"CHEYENNE"	"Cleveland Run Township"	"000040"	4	34	38	1		37	37
"KS"	2012	"CHEYENNE"	"Jaqua Township"	"000050"	0	11	11	1		11	11
"KS"	2012	"CHEYENNE"	"Orlando Township"	"000060"	1	32	33	1		28	28
"KS"	2012	"CHEYENNE"	"Wano 1 Township"	"000070"	67	320	396	1		335	335
"KS"	2012	"CHEYENNE"	"Wano 2 Township"	"000080"	96	469	579	1		485	485
"KS"	2012	"CLARK"	"Appleton Township"	"000010"	54	322	390	1		324	324
"KS"	2012	"CLARK"	"Center 1"	"000020"	68	193	271	1		219	219
"KS"	2012	"CLARK"	"Center 2"	"000030"	26	156	191	1		165	165
"KS"	2012	"CLARK"	"Englewood Township"	"000040"	17	51	69	1		53	53
"KS"	2012	"CLARK"	"Lexington Township"	"000050"	4	23	30	1		26	26
"KS"	2012	"CLARK"	"Liberty Township"	"000060"	0	26	27	1		28	28
"KS"	2012	"CLARK"	"Sitka Township"	"000070"	5	34	39	1		33	33
"KS"	2012	"CLAY"	"Athelstane Township"	"000010"	2	54	56	1		52	52
"KS"	2012	"CLAY"	"Blaine Township"	"000020"	26	112	139	1		118	118
"KS"	2012	"CLAY"	"Bloom Township"	"000030"	6	52	58	1		49	49
"KS"	2012	"CLAY"	"Chapman Township"	"000040"	22	48	72	1		65	65
"KS"	2012	"CLAY"	"Clay Center Township"	"00005A"	23	155	183	1		159	159
"KS"	2012	"CLAY"	"Clay Center Township Enclave"	"00005B"	0	0	0	1		0	0
"KS"	2012	"CLAY"	"Clay Center Ward 1"	"00006A"	158	409	576	1		448	448
"KS"	2012	"CLAY"	"Clay Center Ward 1 Exclave"	"00006B"				1		0	0
"KS"	2012	"CLAY"	"Clay Center Ward 2"	"000070"	163	432	605	1		483	483
"KS"	2012	"CLAY"	"Clay Center Ward 3"	"000080"	83	264	353	1		316	316
"KS"	2012	"CLAY"	"Clay Center Ward 4"	"000090"	101	207	312	1		250	250
"KS"	2012	"CLAY"	"Exeter Township"	"000100"	4	42	46	1		41	41
"KS"	2012	"CLAY"	"Five Creeks Township"	"000110"	7	50	58	1		50	50
"KS"	2012	"CLAY"	"Garfield Township"	"000120"	7	42	50	1		42	42
"KS"	2012	"CLAY"	"Gill Township"	"000130"	16	65	81	1		74	74
"KS"	2012	"CLAY"	"Goshen Township"	"000140"	12	16	29	1		23	23
"KS"	2012	"CLAY"	"Grant Township"	"000150"	9	75	88	1		81	81
"KS"	2012	"CLAY"	"Hayes Township"	"000160"	12	95	107	1		94	94
"KS"	2012	"CLAY"	"Highland Township"	"000170"	29	104	134	1		110	110
"KS"	2012	"CLAY"	"Mulberry Township"	"000180"	19	95	117	1		100	100
"KS"	2012	"CLAY"	"Oakland Township"	"000190"	9	27	38	1		30	30
"KS"	2012	"CLAY"	"Republican Township"	"000200"	76	298	386	1		357	357
"KS"	2012	"CLAY"	"Sherman Township"	"000210"	27	81	109	1		92	92
"KS"	2012	"CLAY"	"Union Township"	"000220"	23	65	89	1		78	78
"KS"	2012	"CLOUD"	"Arion Township"	"000010"	11	37	49	1		41	41
"KS"	2012	"CLOUD"	"Aurora Township"	"000020"	13	52	69	1		52	52
"KS"	2012	"CLOUD"	"Buffalo Township"	"000030"	7	56	66	1		56	56
"KS"	2012	"CLOUD"	"Center Township"	"000040"	9	92	102	1		80	80
"KS"	2012	"CLOUD"	"Colfax Township"	"000050"	3	18	22	1		19	19
"KS"	2012	"CLOUD"	"Concordia Ward 1"	"00006A"	115	236	363	1		289	289
"KS"	2012	"CLOUD"	"Concordia Ward 1 Exclave A"	"00006B"	0	0	0	1		0	0
"KS"	2012	"CLOUD"	"Concordia Ward 2 Precinct 1"	"000070"	108	262	382	1		322	322
"KS"	2012	"CLOUD"	"Concordia Ward 2 Precinct 2"	"00008A"	140	333	485	1		386	386
"KS"	2012	"CLOUD"	"Concordia Ward 2 Precinct 2 Exclave"	"00008B"	0	0	0	1		0	0
"KS"	2012	"CLOUD"	"Concordia Ward 3"	"000090"	160	444	626	1		517	517
"KS"	2012	"CLOUD"	"Concordia Ward 4"	"000100"	70	207	283	1		232	232
"KS"	2012	"CLOUD"	"East Lincoln"	"00011A"	18	100	122	1		99	99
"KS"	2012	"CLOUD"	"East Lincoln Enclave"	"00011B"	0	0	0	1		0	0
"KS"	2012	"CLOUD"	"East Meredith"	"000120"	3	14	18	1		14	14
"KS"	2012	"CLOUD"	"Elk Township"	"000130"	92	262	360	1		270	270
"KS"	2012	"CLOUD"	"Grant Township"	"000140"	32	106	143	1		119	119
"KS"	2012	"CLOUD"	"Lyon Township"	"000150"	9	38	49	1		42	42
"KS"	2012	"CLOUD"	"Nelson Township"	"000160"	9	42	53	1		46	46
"KS"	2012	"CLOUD"	"North Lawrence"	"000170"	1	29	31	1		26	26
"KS"	2012	"CLOUD"	"Oakland Township"	"000180"	1	21	23	1		20	20
"KS"	2012	"CLOUD"	"Shirley Township"	"000190"	10	55	66	1		54	54
"KS"	2012	"CLOUD"	"Sibley Township"	"000200"	31	67	101	1		74	74
"KS"	2012	"CLOUD"	"Solomon Township"	"000210"	51	184	245	1		202	202
"KS"	2012	"CLOUD"	"South Lawrence"	"000220"	9	18	29	1		23	23
"KS"	2012	"CLOUD"	"Starr Township"	"000230"	44	191	247	1		212	212
"KS"	2012	"CLOUD"	"Summit Township"	"000240"	1	25	27	1		25	25
"KS"	2012	"CLOUD"	"West Lincoln"	"000250"	22	55	78	1		65	65
"KS"	2012	"CLOUD"	"West Meredith"	"000260"	5	10	15	1		10	10
"KS"	2012	"COFFEY"	"Avon Township"	"000010"	22	77	100	2	23	72	100
"KS"	2012	"COFFEY"	"Burlington Township"	"000020"	47	133	185	2	41	138	185
"KS"	2012	"COFFEY"	"Burlington Township Enclave 1"	"900020"				2	0	0	0
"KS"	2012	"COFFEY"	"Burlington Township Enclave 2"	"900030"				2	0	0	0
"KS"	2012	"COFFEY"	"Burlington Ward 1"	"000030"	95	304	414	2	97	293	406
"KS"	2012	"COFFEY"	"Burlington Ward 2"	"00004A"	65	254	332	2	76	243	332
"KS"	2012	"COFFEY"	"Burlington Ward 2 Country Club Heights"	"00004B"	0	0	0	2	0	0	0
"KS"	2012	"COFFEY"	"Burlington Ward 2 Exclave 2"	"900010"				2	0	0	0
"KS"	2012	"COFFEY"	"Burlington Ward 3"	"00005A"	70	291	369	2	75	274	371
"KS"	2012	"COFFEY"	"Burlington Ward 3 Exclave Caldwell's Add."	"00005B"	0	0	0	2	0	0	0
"KS"	2012	"COFFEY"	"Burlington Ward 3 Exclave Indust. Park #2 & 3"	"00005C"	0	0	0	2	0	0	0
"KS"	2012	"COFFEY"	"Hampden Township"	"000060"	15	57	73	2	18	50	73
"KS"	2012	"COFFEY"	"Key West Township"	"000070"	25	95	124	2	30	86	124
"KS"	2012	"COFFEY"	"Leroy Township"	"000080"	67	211	282	2	58	208	275
"KS"	2012	"COFFEY"	"Liberty Township"	"000090"	54	215	274	2	62	201	270
"KS"	2012	"COFFEY"	"Lincoln Township"	"000100"	156	379	543	2	144	378	546
"KS"	2012	"COFFEY"	"Neosho Township"	"000110"	12	58	70	2	13	53	69
"KS"	2012	"COFFEY"	"Ottumwa Township"	"000120"	98	266	377	2	91	263	376
"KS"	2012	"COFFEY"	"Pleasant Township"	"000130"	35	85	120	2	41	73	119
"KS"	2012	"COFFEY"	"Pottawatomie Township"	"000140"	18	69	89	2	19	64	88
"KS"	2012	"COFFEY"	"Rock Creek Township"	"000150"	98	283	398	2	91	275	390
"KS"	2012	"COFFEY"	"Spring Creek Township"	"000160"	10	71	82	2	14	63	80
"KS"	2012	"COFFEY"	"Star Township"	"000170"	11	55	70	2	16	50	68
"KS"	2012	"COMANCHE"	"Avilla Township"	"000010"	0	44	45	4	2	42	45
"KS"	2012	"COMANCHE"	"Coldwater Township"	"000020"	103	396	505	4	85	392	496
"KS"	2012	"COMANCHE"	"Powell Township"	"000030"	6	33	39	4	7	41	48
"KS"	2012	"COMANCHE"	"Protection Township H115"	"120020"	28	244	282	4	33	226	273
"KS"	2012	"COMANCHE"	"Protection Township H116"	"120030"	6	50	57	4	5	49	56
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 A"	"00001A"	89	106	198	4	68	117	196
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 A Exclave A"	"00001B"	2	7	9	4	3	6	9
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 A Exclave B"	"00001C"	0	1	1	4	0	1	1
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 B"	"000020"	57	100	159	4	53	97	156
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 C"	"000030"	91	183	282	4	88	169	276
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 D"	"000040"	95	151	251	4	89	148	249
"KS"	2012	"COWLEY"	"Arkansas City Ward 1 D Exclave A"	"900060"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"Arkansas City Ward 2 A"	"000050"	91	200	298	4	84	196	295
"KS"	2012	"COWLEY"	"Arkansas City Ward 2 B - 1"	"00006A"	48	86	136	4	51	76	134
"KS"	2012	"COWLEY"	"Arkansas City Ward 2 B - 2"	"00006B"	34	60	95	4	34	61	96
"KS"	2012	"COWLEY"	"Arkansas City Ward 2 C"	"000070"	15	23	40	4	11	23	38
"KS"	2012	"COWLEY"	"Arkansas City Ward 2 D"	"000080"	18	27	48	4	20	19	44
"KS"	2012	"COWLEY"	"Arkansas City Ward 2 D Exclave 1"	"900050"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"Arkansas City Ward 3 A"	"000090"	30	41	74	4	26	43	76
"KS"	2012	"COWLEY"	"Arkansas City Ward 3 B"	"000100"	42	56	102	4	44	52	104
"KS"	2012	"COWLEY"	"Arkansas City Ward 3 C"	"000110"	36	41	86	4	30	49	85
"KS"	2012	"COWLEY"	"Arkansas City Ward 4 A"	"000120"	127	137	281	4	116	139	275
"KS"	2012	"COWLEY"	"Arkansas City Ward 4 B"	"00013A"	251	328	600	4	227	326	596
"KS"	2012	"COWLEY"	"Arkansas City Ward 4 C"	"000140"	119	131	255	4	101	145	254
"KS"	2012	"COWLEY"	"Arkansas City Ward 4 D"	"000150"	215	248	478	4	193	260	472
"KS"	2012	"COWLEY"	"Arkansas City Ward 5"	"900010"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"Beaver Township"	"000170"	32	71	106	4	26	69	101
"KS"	2012	"COWLEY"	"Cedar Township"	"000180"	1	19	20	4	1	18	20
"KS"	2012	"COWLEY"	"Dexter Township"	"000190"	40	150	194	4	31	148	190
"KS"	2012	"COWLEY"	"East Bolton"	"000200"	90	207	309	4	101	190	310
"KS"	2012	"COWLEY"	"East Creswell"	"000210"	188	426	624	4	165	423	621
"KS"	2012	"COWLEY"	"Fairview Township"	"000220"	32	91	124	4	29	94	126
"KS"	2012	"COWLEY"	"Grant Township"	"000230"	2	27	30	4	6	25	31
"KS"	2012	"COWLEY"	"Harvey Township"	"000240"	11	32	43	4	10	31	42
"KS"	2012	"COWLEY"	"Liberty Township"	"000250"	12	64	77	4	12	63	77
"KS"	2012	"COWLEY"	"Maple Township"	"000260"	80	240	332	4	79	235	333
"KS"	2012	"COWLEY"	"Ninnescah Township"	"000270"	129	309	449	4	102	306	439
"KS"	2012	"COWLEY"	"Omnia Township"	"000280"	28	106	138	4	24	106	138
"KS"	2012	"COWLEY"	"Otter Township"	"000290"	2	19	21	4	2	16	19
"KS"	2012	"COWLEY"	"Pleasant Valley Township"	"000300"	122	288	413	4	117	275	408
"KS"	2012	"COWLEY"	"Richland Township"	"000310"	23	77	102	4	23	73	101
"KS"	2012	"COWLEY"	"Rock Township"	"000320"	20	70	90	4	16	70	89
"KS"	2012	"COWLEY"	"Salem Township"	"000330"	36	107	145	4	27	104	141
"KS"	2012	"COWLEY"	"Sheridan Township"	"000340"	18	61	82	4	17	60	81
"KS"	2012	"COWLEY"	"Silver Creek Township"	"000350"	61	218	282	4	52	216	279
"KS"	2012	"COWLEY"	"Silverdale Township"	"000360"	43	93	148	4	38	93	146
"KS"	2012	"COWLEY"	"Spring Creek Township"	"000370"	3	25	30	4	2	26	30
"KS"	2012	"COWLEY"	"Tisdale Township"	"000380"	39	134	174	4	38	134	175
"KS"	2012	"COWLEY"	"Vernon Township"	"000390"	56	178	242	4	48	177	238
"KS"	2012	"COWLEY"	"Walnut Township"	"000400"	98	250	353	4	81	246	345
"KS"	2012	"COWLEY"	"West Bolton"	"00041A"	63	237	311	4	67	223	313
"KS"	2012	"COWLEY"	"West Bolton Enclave A"	"00041B"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"West Creswell"	"00042A"	85	188	282	4	82	183	281
"KS"	2012	"COWLEY"	"West Creswell Enclave A"	"900020"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"West Creswell Enclave B"	"900030"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"West Creswell Enclave C"	"900040"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"Windsor Township"	"000430"	24	68	94	4	22	67	94
"KS"	2012	"COWLEY"	"Winfield Ward 1 East"	"000440"	161	198	367	4	141	196	360
"KS"	2012	"COWLEY"	"Winfield Ward 1 West"	"000450"	61	125	189	4	54	128	188
"KS"	2012	"COWLEY"	"Winfield Ward 2 Central"	"000460"	107	127	238	4	93	127	232
"KS"	2012	"COWLEY"	"Winfield Ward 2 East"	"000470"	113	175	294	4	104	164	283
"KS"	2012	"COWLEY"	"Winfield Ward 2 South"	"000480"	136	261	400	4	122	258	392
"KS"	2012	"COWLEY"	"Winfield Ward 2 West"	"000490"	94	144	243	4	78	149	240
"KS"	2012	"COWLEY"	"Winfield Ward 3"	"000500"	164	183	358	4	140	187	348
"KS"	2012	"COWLEY"	"Winfield Ward 3 South"	"00051A"	25	89	115	4	20	91	114
"KS"	2012	"COWLEY"	"Winfield Ward 4"	"000520"	41	67	111	4	39	64	109
"KS"	2012	"COWLEY"	"Winfield Ward 5 East"	"00053A"	263	273	543	4	209	291	522
"KS"	2012	"COWLEY"	"Winfield Ward 5 East Exclave Lake"	"00053B"	0	0	0	4	0	0	0
"KS"	2012	"COWLEY"	"Winfield Ward 5 West"	"000540"	89	105	199	4	77	106	196
"KS"	2012	"COWLEY"	"Winfield Ward 6"	"000550"	186	310	507	4	142	320	496
"KS"	2012	"COWLEY"	"Winfield Ward 6 A"	"000560"	63	129	195	4	48	138	192
"KS"	2012	"COWLEY"	"Winfield Ward 7"	"000570"	108	184	298	4	95	187	291
"KS"	2012	"COWLEY"	"Winfield Ward 8"	"00051B"	10	30	40	4	9	29	40
"KS"	2012	"COWLEY"	"Winfield Ward 9"	"900070"	0	0	0	4	0	0	0
"KS"	2012	"CRAWFORD"	"Arcadia"	"000010"	84	46	136	2	70	52	134
"KS"	2012	"CRAWFORD"	"Baker"	"000020"	169	302	481	2	158	305	475
"KS"	2012	"CRAWFORD"	"Beulah"	"000030"	45	77	124	2	42	77	122
"KS"	2012	"CRAWFORD"	"Brazilton"	"000040"	11	30	43	2	9	30	41
"KS"	2012	"CRAWFORD"	"Capaldo"	"000050"	100	120	230	2	99	111	225
"KS"	2012	"CRAWFORD"	"Cherokee"	"000060"	104	131	246	2	103	128	249
"KS"	2012	"CRAWFORD"	"Cherokee - Sheridan"	"000A62"	51	93	150	2	50	96	152
"KS"	2012	"CRAWFORD"	"Chicopee"	"000070"	101	153	258	2	92	153	253
"KS"	2012	"CRAWFORD"	"Crawford"	"000080"	51	155	209	2	46	152	202
"KS"	2012	"CRAWFORD"	"Crowe"	"000090"	40	60	105	2	49	55	106
"KS"	2012	"CRAWFORD"	"Franklin"	"700100"	82	85	169	2	70	91	170
"KS"	2012	"CRAWFORD"	"Frontenac Ward 1"	"000110"	222	182	412	2	204	187	406
"KS"	2012	"CRAWFORD"	"Frontenac Ward 2"	"00012A"	323	289	626	2	288	308	612
"KS"	2012	"CRAWFORD"	"Frontenac Ward 3"	"00013A"	128	105	241	2	121	110	234
"KS"	2012	"CRAWFORD"	"Frontenac Ward 3 Industrial Park"	"00013B"	0	0	0				
"KS"	2012	"CRAWFORD"	"Frontenac Ward 4"	"00014A"	111	78	195	2	91	96	190
"KS"	2012	"CRAWFORD"	"Girard Ward 1"	"000150"	53	59	117	2	47	66	118
"KS"	2012	"CRAWFORD"	"Girard Ward 2"	"00016A"	170	209	389	2	139	226	381
"KS"	2012	"CRAWFORD"	"Girard Ward 3"	"00017A"	109	106	221	2	91	123	219
"KS"	2012	"CRAWFORD"	"Girard Ward 3 Exclave Golf Course"	"00017B"	0	0	0				
"KS"	2012	"CRAWFORD"	"Girard Ward 4"	"000180"	141	177	334	2	125	186	330
"KS"	2012	"CRAWFORD"	"Grant"	"000190"	42	83	132	2	35	93	134
"KS"	2012	"CRAWFORD"	"Hepler"	"000200"	27	19	48	2	16	29	49
"KS"	2012	"CRAWFORD"	"Lincoln"	"000210"	63	100	165	2	57	96	162
"KS"	2012	"CRAWFORD"	"Lincoln - Arcadia"	"000A41"	20	35	55	2	25	28	56
"KS"	2012	"CRAWFORD"	"Lone Star"	"00022A"	236	308	561	2	203	329	547
"KS"	2012	"CRAWFORD"	"McCune"	"000230"	91	69	169	2	67	90	169
"KS"	2012	"CRAWFORD"	"Mulberry Ward 1"	"000240"	37	31	75	2	29	40	72
"KS"	2012	"CRAWFORD"	"Mulberry Ward 2"	"000250"	43	40	86	2	33	46	85
"KS"	2012	"CRAWFORD"	"North Arma"	"000260"	193	171	376	2	174	189	371
"KS"	2012	"CRAWFORD"	"Opolis"	"000270"	73	97	174	2	59	106	172
"KS"	2012	"CRAWFORD"	"Osage - McCune"	"000A51"	65	132	201	2	49	150	204
"KS"	2012	"CRAWFORD"	"Parkview"	"000280"	107	114	224	2	101	112	218
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 1 Precinct 1"	"000290"	171	163	348	2	145	182	341
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 1 Precinct 2"	"000300"	311	285	611	2	262	311	596
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 1 Precinct 3"	"000310"	528	644	1194	2	475	649	1168
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 2 Precinct 1"	"000320"	123	99	230	2	101	117	225
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 2 Precinct 2"	"000330"	146	126	277	2	141	130	278
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 2 Precinct 3"	"000340"	198	167	376	2	173	175	365
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 2 Precinct 4"	"000350"	142	163	310	2	124	169	303
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 2 Precinct 5"	"000360"	177	236	422	2	159	244	420
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 3 Precinct 1"	"000370"	178	154	340	2	146	176	344
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 3 Precinct 2"	"00038A"	186	193	391	2	172	200	381
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 4 Precinct 1"	"000390"	75	47	125	2	67	52	127
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 4 Precinct 2"	"000400"	163	118	288	2	135	143	286
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 4 Precinct 3"	"000410"	246	215	478	2	219	233	476
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 4 Precinct 4"	"00042A"	142	126	278	2	130	135	278
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 4 Precinct 5"	"000430"	292	359	665	2	255	392	665
"KS"	2012	"CRAWFORD"	"Pittsburg Ward 4 Precinct 6"	"00044A"	27	64	92	2	27	63	92
"KS"	2012	"CRAWFORD"	"Raymond"	"000450"	114	219	341	2	95	226	336
"KS"	2012	"CRAWFORD"	"Sheridan"	"000460"	32	30	62	2	24	37	61
"KS"	2012	"CRAWFORD"	"Sheridan - Cherokee City"	"000033"	20	33	55	2	16	35	55
"KS"	2012	"CRAWFORD"	"Sherman"	"000470"	106	172	281	2	90	181	283
"KS"	2012	"CRAWFORD"	"Smelter"	"000480"	108	176	288	2	96	178	283
"KS"	2012	"CRAWFORD"	"South Arma"	"000490"	213	197	416	2	185	211	410
"KS"	2012	"CRAWFORD"	"Walnut"	"000500"	21	35	59	2	11	44	59
"KS"	2012	"CRAWFORD"	"Walnut - Helper"	"000A82"	11	19	30	2	12	14	28
"KS"	2012	"CRAWFORD"	"Walnut Township"	"000A83"	4	12	16	2	6	6	14
"KS"	2012	"DECATUR"	"Allison Township"	"000010"	2	11	13	1		7	7
"KS"	2012	"DECATUR"	"Altory Township"	"000020"	1	10	13	1		12	12
"KS"	2012	"DECATUR"	"Bassettville Township"	"000030"	0	13	13	1		13	13
"KS"	2012	"DECATUR"	"Beaver Township"	"000040"	6	24	30	1		27	27
"KS"	2012	"DECATUR"	"Center Township"	"000050"	5	23	30	1		27	27
"KS"	2012	"DECATUR"	"Cook Township"	"000060"	0	16	16	1		15	15
"KS"	2012	"DECATUR"	"Custer Township"	"000070"	0	21	21	1		17	17
"KS"	2012	"DECATUR"	"Dresden Township"	"000080"	9	50	60	1		49	49
"KS"	2012	"DECATUR"	"Finley Township"	"000090"	3	15	18	1		13	13
"KS"	2012	"DECATUR"	"Garfield Township"	"000100"	6	18	24	1		17	17
"KS"	2012	"DECATUR"	"Grant Township"	"000110"	0	4	4	1		3	3
"KS"	2012	"DECATUR"	"Harlan Township"	"000120"	0	16	17	1		15	15
"KS"	2012	"DECATUR"	"Jennings Township"	"000130"	26	45	71	1		52	52
"KS"	2012	"DECATUR"	"Liberty Township"	"000140"	2	25	28	1		23	23
"KS"	2012	"DECATUR"	"Lincoln Township"	"000150"	13	68	82	1		71	71
"KS"	2012	"DECATUR"	"Logan Township"	"000160"	0	18	18	1		17	17
"KS"	2012	"DECATUR"	"Lyon Township"	"000170"	4	4	10	1		4	4
