state	year	county	county_code	precinct_name	precinct_code	cd	g2012_USH_dv	g2012_USH_rv	g2012_USP_dv	g2012_USP_rv	g2012_USS_dv	g2012_USS_rv	g2012_USH_tv	g2012_USP_tv	g2012_USS_tv
"VA"	2012	"AUGUSTA COUNTY"	15	"401 - BUFFALO GAP"	"0401"	6	210	663	256	652	255	677	873.0	916.0	932.0
"VA"	2012	"AUGUSTA COUNTY"	15	"402 - CHURCHVILLE ELEMENTARY"	"0402"	6	216	700	236	658	230	701	916.0	903.0	931.0
"VA"	2012	"AUGUSTA COUNTY"	15	"403 - CRAIGSVILLE"	"0403"	6	143	422	174	394	168	422	565.0	576.0	590.0
"VA"	2012	"AUGUSTA COUNTY"	15	"404 - DEERFIELD"	"0404"	6	62	215	72	208	71	222	277.0	285.0	293.0
"VA"	2012	"AUGUSTA COUNTY"	15	"405 - CEDAR GREEN"	"0405"	6	329	780	377	732	390	756	1109.0	1125.0	1146.0
"VA"	2012	"AUGUSTA COUNTY"	15	"501 - GREENVILLE"	"0501"	6	307	1060	326	1059	368	1049	1367.0	1406.0	1417.0
"VA"	2012	"AUGUSTA COUNTY"	15	"502 - MIDDLEBROOK"	"0502"	6	199	606	224	582	222	602	805.0	825.0	824.0
"VA"	2012	"AUGUSTA COUNTY"	15	"503 - SPOTTSWOOD"	"0503"	6	187	588	198	577	212	592	775.0	784.0	804.0
"VA"	2012	"AUGUSTA COUNTY"	15	"504 - WHITE HILL"	"0504"	6	352	1227	397	1168	436	1200	1579.0	1604.0	1636.0
"VA"	2012	"AUGUSTA COUNTY"	15	"601 - SHERANDO"	"0601"	6	264	805	308	768	323	804	1069.0	1095.0	1127.0
"VA"	2012	"AUGUSTA COUNTY"	15	"602 - STUARTS DRAFT RESCUE"	"0602"	6	544	1756	633	1713	680	1716	2300.0	2376.0	2396.0
"VA"	2012	"AUGUSTA COUNTY"	15	"603 - LYNDHURST"	"0603"	6	416	1209	474	1121	497	1156	1625.0	1630.0	1653.0
"VA"	2012	"AUGUSTA COUNTY"	15	"801 - DOOMS"	"0801"	6	259	897	314	884	325	894	1156.0	1210.0	1219.0
"VA"	2012	"AUGUSTA COUNTY"	15	"802 - FISHERSVILLE"	"0802"	6	601	1510	673	1465	729	1479	2111.0	2169.0	2208.0
"VA"	2012	"AUGUSTA COUNTY"	15	"803 - WILSON"	"0803"	6	493	1104	555	1041	589	1057	1597.0	1625.0	1646.0
"VA"	2012	"BATH COUNTY"	17	"##Central Absentee"		6	50	129	70	118	65	122	179.0	191.0	187.0
"VA"	2012	"BATH COUNTY"	17	"#Provisional"		6	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"BATH COUNTY"	17	"101 - WARM SPRINGS"	"0101"	6	122	250	168	213	165	221	372.0	387.0	386.0
"VA"	2012	"BATH COUNTY"	17	"102 - MOUNTAIN GROVE"	"0102"	6	13	50	18	44	16	53	63.0	66.0	69.0
"VA"	2012	"BATH COUNTY"	17	"201 - HOT SPRINGS"	"0201"	6	108	228	186	155	179	174	336.0	347.0	353.0
"VA"	2012	"BATH COUNTY"	17	"301 - FAIRVIEW"	"0301"	6	60	237	78	214	96	216	297.0	300.0	312.0
"VA"	2012	"BATH COUNTY"	17	"302 - BURNSVILLE"	"0302"	6	16	78	39	52	38	56	94.0	94.0	94.0
"VA"	2012	"BATH COUNTY"	17	"401 - MILLBORO"	"0401"	6	112	305	161	251	165	278	417.0	421.0	443.0
"VA"	2012	"BATH COUNTY"	17	"501 - HEALING SPRINGS"	"0501"	6	108	297	174	227	166	254	405.0	412.0	420.0
"VA"	2012	"BEDFORD CITY"	515	"##Central Absentee"		5	93	138	101	141	101	134	231.0	245.0	235.0
"VA"	2012	"BEDFORD CITY"	515	"#Provisional"		5	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"BEDFORD CITY"	515	"001 - WARD ONE"	"0001"	5	501	820	608	783	588	790	1321.0	1416.0	1378.0
"VA"	2012	"BEDFORD CITY"	515	"002 - WARD TWO"	"0002"	5	429	626	516	603	491	596	1055.0	1137.0	1087.0
"VA"	2012	"BEDFORD COUNTY"	19	"##Central Absentee"		5	419	1002	467	981	495	958	1421.0	1461.0	1453.0
"VA"	2012	"BEDFORD COUNTY"	19	"##Central Absentee"		6	376	1042	462	988	477	960	1418.0	1467.0	1437.0
"VA"	2012	"BEDFORD COUNTY"	19	"#Provisional"		5	0	5	1	4	1	4	5.0	5.0	5.0
"VA"	2012	"BEDFORD COUNTY"	19	"#Provisional"		6	1	5	3	4	3	4	6.0	7.0	7.0
"VA"	2012	"BEDFORD COUNTY"	19	"101 - GOODVIEW ELEM SCHOOL"	"0101"	5	731	1886	817	1859	875	1822	2617.0	2725.0	2697.0
"VA"	2012	"BEDFORD COUNTY"	19	"102 - HARDY VOL FIRE CO"	"0102"	5	181	510	221	500	239	486	691.0	737.0	725.0
"VA"	2012	"BEDFORD COUNTY"	19	"103 - CHAMBLISSBURG FIRST AID BLDG"	"0103"	5	257	639	278	631	275	641	896.0	927.0	916.0
"VA"	2012	"BEDFORD COUNTY"	19	"202 - STAUNTON RIVER HIGH SCHOOL"	"0202"	5	286	644	331	645	315	638	930.0	987.0	953.0
"VA"	2012	"BEDFORD COUNTY"	19	"203 - MONETA ELEM SCHOOL"	"0203"	5	595	1416	657	1407	679	1370	2011.0	2085.0	2049.0
"VA"	2012	"BEDFORD COUNTY"	19	"204 - BODY CAMP ELEM SCHOOL"	"0204"	5	126	214	139	212	147	214	340.0	359.0	361.0
"VA"	2012	"BEDFORD COUNTY"	19	"205 - SAUNDERS VOL FIRE CO"	"0205"	5	294	906	345	902	358	871	1200.0	1259.0	1229.0
"VA"	2012	"BEDFORD COUNTY"	19	"301 - NEW LONDON ACADEMY"	"0301"	5	2	27	3	26	3	26	29.0	29.0	29.0
"VA"	2012	"BEDFORD COUNTY"	19	"301 - NEW LONDON ACADEMY"	"0301"	6	353	1968	438	1919	462	1887	2321.0	2368.0	2349.0
"VA"	2012	"BEDFORD COUNTY"	19	"302 - BEDFORD COUNTY PSA"	"0302"	5	179	453	198	455	218	431	632.0	667.0	649.0
"VA"	2012	"BEDFORD COUNTY"	19	"303 - BETHESDA METHODIST CHURCH"	"0303"	5	179	474	191	474	201	468	653.0	674.0	669.0
"VA"	2012	"BEDFORD COUNTY"	19	"304 - FOREST YOUTH ATHLETIC ASSOC"	"0304"	6	154	601	191	570	201	559	755.0	771.0	760.0
"VA"	2012	"BEDFORD COUNTY"	19	"305 - HUDDLESTON ELEM SCHOOL"	"0305"	5	162	429	187	419	177	426	591.0	616.0	603.0
"VA"	2012	"BEDFORD COUNTY"	19	"401 - FOREST LIBRARY"	"0401"	6	225	1057	270	1018	291	1002	1282.0	1303.0	1293.0
"VA"	2012	"BEDFORD COUNTY"	19	"402 - THOMAS JEFFERSON ELEM SCHOOL"	"0402"	6	474	2178	598	2094	657	2028	2652.0	2715.0	2685.0
"VA"	2012	"BEDFORD COUNTY"	19	"403 - KNIGHTS OF COLUMBUS BLDG"	"0403"	6	394	1482	481	1421	512	1395	1876.0	1919.0	1907.0
"VA"	2012	"BEDFORD COUNTY"	19	"502 - BIG ISLAND ELEM SCHOOL"	"0502"	6	112	312	173	300	143	293	424.0	478.0	436.0
"VA"	2012	"BEDFORD COUNTY"	19	"503 - SEDALIA CENTER"	"0503"	6	116	440	158	405	157	411	556.0	574.0	568.0
"VA"	2012	"BEDFORD COUNTY"	19	"504 - SUCK SPRINGS BAPTIST CHURCH"	"0504"	6	63	211	79	204	81	199	274.0	287.0	280.0
"VA"	2012	"BEDFORD COUNTY"	19	"505 - BOONSBORO ELEMENTARY SCHOOL"	"0505"	6	363	1217	429	1160	456	1136	1580.0	1605.0	1592.0
"VA"	2012	"BEDFORD COUNTY"	19	"506 - BOONSBORO RURITAN CLUB"	"0506"	6	406	1764	492	1686	527	1660	2170.0	2206.0	2187.0
"VA"	2012	"BEDFORD COUNTY"	19	"507 - PLEASANT VIEW BAPTIST CHURCH"	"0507"	6	46	111	55	103	57	103	157.0	161.0	160.0
"VA"	2012	"BEDFORD COUNTY"	19	"601 - MONTVALE ELEM SCHOOL"	"0601"	6	267	827	331	775	367	735	1094.0	1123.0	1102.0
"VA"	2012	"BEDFORD COUNTY"	19	"602 - SHADY GROVE BAPTIST CHURCH"	"0602"	5	322	843	358	846	386	826	1165.0	1229.0	1212.0
"VA"	2012	"BEDFORD COUNTY"	19	"603 - THAXTON ELEM SCHOOL"	"0603"	5	270	656	307	650	321	647	926.0	980.0	968.0
"VA"	2012	"BEDFORD COUNTY"	19	"603 - THAXTON ELEM SCHOOL"	"0603"	6	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"BEDFORD COUNTY"	19	"604 - FLINT HILL COMMUNITY CENTER"	"0604"	5	226	671	267	664	256	651	897.0	946.0	907.0
"VA"	2012	"BEDFORD COUNTY"	19	"701 - GOODE VOL RESCUE SQUAD"	"0701"	5	272	1273	301	1272	331	1247	1545.0	1592.0	1578.0
"VA"	2012	"BEDFORD COUNTY"	19	"702 - LIBERTY HIGH SCHOOL"	"0702"	5	232	661	263	654	281	641	893.0	931.0	922.0
"VA"	2012	"BEDFORD COUNTY"	19	"702 - LIBERTY HIGH SCHOOL"	"0702"	6	126	366	170	341	161	338	492.0	513.0	499.0
"VA"	2012	"BEDFORD COUNTY"	19	"703 - BEDFORD CHRISTIAN CHURCH"	"0703"	5	435	924	486	919	497	913	1359.0	1434.0	1410.0
"VA"	2012	"BEDFORD COUNTY"	19	"704 - FOREST ELEM SCHOOL"	"0704"	6	44	186	62	171	62	170	230.0	235.0	232.0
"VA"	2012	"BLAND COUNTY"	21	"##Central Absentee"		9	70	132	59	137	68	136	202.0	199.0	204.0
"VA"	2012	"BLAND COUNTY"	21	"#Provisional"		9	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"BLAND COUNTY"	21	"101 - BASTIAN"	"0101"	9	88	241	83	254	81	267	329.0	345.0	348.0
"VA"	2012	"BLAND COUNTY"	21	"102 - CERES"	"0102"	9	94	239	81	241	94	246	333.0	331.0	340.0
"VA"	2012	"BLAND COUNTY"	21	"201 - DAVIS"	"0201"	9	35	72	37	71	41	74	107.0	111.0	115.0
"VA"	2012	"BLAND COUNTY"	21	"202 - SEDDON"	"0202"	9	211	442	178	472	198	469	653.0	666.0	667.0
"VA"	2012	"BLAND COUNTY"	21	"301 - HOLLYBROOK"	"0301"	9	87	259	76	281	90	281	346.0	363.0	371.0
"VA"	2012	"BLAND COUNTY"	21	"302 - MECHANICSBURG"	"0302"	9	54	117	50	120	59	116	171.0	173.0	175.0
"VA"	2012	"BLAND COUNTY"	21	"401 - ROCKY GAP"	"0401"	9	188	551	171	568	219	543	739.0	749.0	762.0
"VA"	2012	"BOTETOURT COUNTY"	23	"##Central Absentee"		6	413	1242	506	1163	529	1157	1655.0	1694.0	1686.0
"VA"	2012	"BOTETOURT COUNTY"	23	"#Provisional"		6	1	8	3	8	2	8	9.0	11.0	10.0
"VA"	2012	"BOTETOURT COUNTY"	23	"101 - AMSTERDAM"	"0101"	6	447	1215	549	1100	597	1072	1662.0	1669.0	1669.0
"VA"	2012	"BOTETOURT COUNTY"	23	"102 - ASBURY"	"0102"	6	374	1358	416	1314	468	1277	1732.0	1751.0	1745.0
"VA"	2012	"BOTETOURT COUNTY"	23	"201 - BLUE RIDGE"	"0201"	6	431	1369	548	1231	566	1244	1800.0	1808.0	1810.0
"VA"	2012	"BOTETOURT COUNTY"	23	"202 - RAINBOW FOREST"	"0202"	6	417	1387	513	1284	575	1241	1804.0	1828.0	1816.0
"VA"	2012	"BOTETOURT COUNTY"	23	"301 - BUCHANAN"	"0301"	6	270	765	360	663	379	661	1035.0	1048.0	1040.0
"VA"	2012	"BOTETOURT COUNTY"	23	"302 - MILL CREEK"	"0302"	6	220	705	261	651	301	630	925.0	929.0	931.0
"VA"	2012	"BOTETOURT COUNTY"	23	"303 - ROARING RUN"	"0303"	6	83	231	97	204	108	204	314.0	307.0	312.0
"VA"	2012	"BOTETOURT COUNTY"	23	"304 - SPRINGWOOD"	"0304"	6	134	552	188	491	195	493	686.0	693.0	688.0
"VA"	2012	"BOTETOURT COUNTY"	23	"402 - COURTHOUSE"	"0402"	6	257	602	299	557	326	539	859.0	867.0	865.0
"VA"	2012	"BOTETOURT COUNTY"	23	"403 - EAGLE ROCK"	"0403"	6	151	421	183	384	207	370	572.0	581.0	577.0
"VA"	2012	"BOTETOURT COUNTY"	23	"404 - GLEN WILTON"	"0404"	6	123	279	168	233	172	232	402.0	410.0	404.0
"VA"	2012	"BOTETOURT COUNTY"	23	"405 - ORISKANY"	"0405"	6	10	40	8	41	11	39	50.0	51.0	50.0
"VA"	2012	"BOTETOURT COUNTY"	23	"406 - TOWN HALL"	"0406"	6	267	865	291	827	327	803	1132.0	1139.0	1130.0
"VA"	2012	"BOTETOURT COUNTY"	23	"501 - COYNER SPRINGS"	"0501"	6	228	622	271	568	286	565	850.0	850.0	851.0
"VA"	2012	"BOTETOURT COUNTY"	23	"502 - CLOVERDALE"	"0502"	6	466	1494	606	1344	651	1310	1960.0	1974.0	1961.0
"VA"	2012	"BOTETOURT COUNTY"	23	"503 - TROUTVILLE"	"0503"	6	147	453	185	416	198	408	600.0	609.0	606.0
"VA"	2012	"BRISTOL CITY"	520	"##Central Absentee"		9	244	392	231	423	250	394	636.0	659.0	644.0
"VA"	2012	"BRISTOL CITY"	520	"#Provisional"		9	5	4	5	4	5	4	9.0	9.0	9.0
"VA"	2012	"BRISTOL CITY"	520	"001 - FIRST WARD"	"0001"	9	539	698	456	782	482	761	1237.0	1261.0	1243.0
"VA"	2012	"BRISTOL CITY"	520	"002 - SECOND WARD"	"0002"	9	675	911	556	1017	599	993	1586.0	1601.0	1592.0
"VA"	2012	"BRISTOL CITY"	520	"003 - THIRD WARD"	"0003"	9	581	528	545	587	565	556	1109.0	1144.0	1121.0
"VA"	2012	"BRISTOL CITY"	520	"004 - FOURTH WARD"	"0004"	9	840	1808	699	1967	781	1886	2648.0	2691.0	2667.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"##Central Absentee"		5	332	415	397	415	366	421	747.0	820.0	787.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"#Provisional"		5	2	2	2	3	2	2	4.0	5.0	4.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"101 - BRODNAX"	"0101"	5	199	165	245	149	213	163	364.0	394.0	376.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"102 - ROCK STORE"	"0102"	5	227	327	268	319	260	320	554.0	590.0	580.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"103 - TILLMAN"	"0103"	5	222	348	268	349	244	356	570.0	625.0	600.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"201 - DROMGOOLE"	"0201"	5	119	99	125	102	120	101	218.0	228.0	221.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"202 - EDGERTON"	"0202"	5	490	162	569	148	521	171	652.0	719.0	692.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"203 - FITZHUGH"	"0203"	5	345	151	364	151	356	154	496.0	517.0	510.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"301 - ALBERTA"	"0301"	5	75	80	77	82	79	80	155.0	163.0	159.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"302 - DANIELTOWN"	"0302"	5	346	284	377	287	360	297	630.0	672.0	657.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"303 - ELMORE"	"0303"	5	166	120	187	127	172	137	286.0	316.0	309.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"304 - SEYMOUR"	"0304"	5	172	120	206	120	189	116	292.0	329.0	305.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"401 - STURGEON"	"0401"	5	663	373	733	358	707	373	1036.0	1099.0	1080.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"402 - KING'S STORE"	"0402"	5	278	98	306	96	290	107	376.0	406.0	397.0
"VA"	2012	"BRUNSWICK COUNTY"	25	"501 - LAWRENCEVILLE"	"0501"	5	813	291	870	262	857	273	1104.0	1150.0	1130.0
"VA"	2012	"BUCHANAN COUNTY"	27	"##Central Absentee"		9	297	483	266	496	308	475	780.0	770.0	783.0
"VA"	2012	"BUCHANAN COUNTY"	27	"#Provisional"		9	0	3	0	3	0	3	3.0	3.0	3.0
"VA"	2012	"BUCHANAN COUNTY"	27	"102 - BLACKEY"	"0102"	9	134	256	108	288	115	277	390.0	401.0	392.0
"VA"	2012	"BUCHANAN COUNTY"	27	"103 - HURLEY"	"0103"	9	241	645	220	684	228	677	886.0	911.0	905.0
"VA"	2012	"BUCHANAN COUNTY"	27	"201 - GRASSY"	"0201"	9	57	52	49	56	57	51	109.0	105.0	108.0
"VA"	2012	"BUCHANAN COUNTY"	27	"202 - BULL"	"0202"	9	215	309	196	339	200	323	524.0	538.0	523.0
"VA"	2012	"BUCHANAN COUNTY"	27	"203 - ROCKLICK"	"0203"	9	225	370	203	402	216	387	595.0	614.0	603.0
"VA"	2012	"BUCHANAN COUNTY"	27	"301 - SLATE"	"0301"	9	276	435	236	480	252	462	711.0	721.0	714.0
"VA"	2012	"BUCHANAN COUNTY"	27	"302 - NORTH GRUNDY"	"0302"	9	217	391	174	433	198	416	608.0	622.0	614.0
"VA"	2012	"BUCHANAN COUNTY"	27	"403 - SOUTH GRUNDY"	"0403"	9	287	600	242	662	264	643	887.0	922.0	907.0
"VA"	2012	"BUCHANAN COUNTY"	27	"404 - OAKWOOD"	"0404"	9	39	47	31	55	31	57	86.0	88.0	88.0
"VA"	2012	"BUCHANAN COUNTY"	27	"501 - PRATER"	"0501"	9	313	243	274	294	297	262	556.0	572.0	559.0
"VA"	2012	"BUCHANAN COUNTY"	27	"502 - FOX"	"0502"	9	105	79	75	108	89	99	184.0	183.0	188.0
"VA"	2012	"BUCHANAN COUNTY"	27	"503 - VANSANT"	"0503"	9	211	353	164	403	187	381	564.0	571.0	568.0
"VA"	2012	"BUCHANAN COUNTY"	27	"601 - COUNCIL"	"0601"	9	167	204	122	253	148	226	371.0	380.0	374.0
"VA"	2012	"BUCHANAN COUNTY"	27	"602 - GARDEN"	"0602"	9	251	309	175	389	201	363	560.0	570.0	564.0
"VA"	2012	"BUCHANAN COUNTY"	27	"603 - HURRICANE"	"0603"	9	217	153	166	199	185	184	370.0	366.0	369.0
"VA"	2012	"BUCHANAN COUNTY"	27	"701 - WHITEWOOD"	"0701"	9	317	440	247	514	277	481	757.0	768.0	758.0
"VA"	2012	"BUCHANAN COUNTY"	27	"702 - CONTRARY"	"0702"	9	191	317	146	378	155	365	508.0	531.0	520.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"##Central Absentee"		5	297	294	307	292	321	290	591.0	608.0	611.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"#Provisional"		5	5	0	3	0	5	0	5.0	3.0	5.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"101 - NEW CANTON"	"0101"	5	456	449	541	424	499	432	905.0	975.0	931.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"102  - GEORGIA CREEK"	"0102"	5	84	133	87	132	92	130	217.0	222.0	222.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"201 - WHITE HALL"	"0201"	5	301	285	367	260	336	275	586.0	639.0	611.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"301 - CURDSVILLE"	"0301"	5	257	391	289	384	291	386	648.0	695.0	677.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"302 - NEW STORE"	"0302"	5	106	345	120	352	118	351	451.0	477.0	469.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"401 - MAYSVILLE"	"0401"	5	415	602	475	587	476	584	1017.0	1085.0	1060.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"501 - WRIGHTS"	"0501"	5	151	248	168	238	164	246	399.0	412.0	410.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"502 - GLENMORE"	"0502"	5	333	272	372	270	362	268	605.0	655.0	630.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"601 - SLATE RIVER"	"0601"	5	608	316	662	312	647	316	924.0	990.0	963.0
"VA"	2012	"BUCKINGHAM COUNTY"	29	"701 - GOLD HILL"	"0701"	5	317	327	359	318	343	332	644.0	689.0	675.0
"VA"	2012	"BUENA VISTA CITY"	530	"#Provisional"		6	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"BUENA VISTA CITY"	530	"001 - FIRST WARD"	"0001"	6	359	877	509	735	504	728	1236.0	1271.0	1232.0
"VA"	2012	"BUENA VISTA CITY"	530	"002 - SECOND WARD"	"0002"	6	332	872	410	829	460	750	1204.0	1255.0	1210.0
"VA"	2012	"CAMPBELL COUNTY"	31	"##Central Absentee"		5	501	1022	540	998	578	996	1523.0	1556.0	1574.0
"VA"	2012	"CAMPBELL COUNTY"	31	"#Provisional"		5	4	8	4	8	4	7	12.0	12.0	11.0
"VA"	2012	"CAMPBELL COUNTY"	31	"101 - BROOKVILLE"	"0101"	5	421	1614	502	1579	549	1593	2035.0	2118.0	2142.0
"VA"	2012	"CAMPBELL COUNTY"	31	"102 - NEW LONDON"	"0102"	5	393	1419	444	1395	485	1422	1812.0	1874.0	1907.0
"VA"	2012	"CAMPBELL COUNTY"	31	"201 - WALKER"	"0201"	5	378	1182	435	1168	451	1178	1560.0	1634.0	1629.0
"VA"	2012	"CAMPBELL COUNTY"	31	"202 - BEDFORD SPRINGS"	"0202"	5	397	1486	485	1470	483	1480	1883.0	1970.0	1963.0
"VA"	2012	"CAMPBELL COUNTY"	31	"301 - EVINGTON"	"0301"	5	203	481	223	481	239	479	684.0	718.0	718.0
"VA"	2012	"CAMPBELL COUNTY"	31	"302 - OTTER RIVER"	"0302"	5	207	486	213	483	232	485	693.0	704.0	717.0
"VA"	2012	"CAMPBELL COUNTY"	31	"303 - ALTAVISTA"	"0303"	5	634	1188	774	1107	767	1113	1822.0	1906.0	1880.0
"VA"	2012	"CAMPBELL COUNTY"	31	"401 - THREE FORKS"	"0401"	5	233	932	261	914	284	926	1165.0	1191.0	1210.0
"VA"	2012	"CAMPBELL COUNTY"	31	"402 - COURT HOUSE"	"0402"	5	522	1612	576	1585	608	1610	2134.0	2198.0	2218.0
"VA"	2012	"CAMPBELL COUNTY"	31	"501 - SPRING HILL"	"0501"	5	411	1551	494	1532	499	1551	1962.0	2062.0	2050.0
"VA"	2012	"CAMPBELL COUNTY"	31	"502 - YELLOW BRANCH"	"0502"	5	402	791	438	773	466	785	1193.0	1225.0	1251.0
"VA"	2012	"CAMPBELL COUNTY"	31	"601 - KINGS"	"0601"	5	399	934	466	905	486	926	1333.0	1393.0	1412.0
"VA"	2012	"CAMPBELL COUNTY"	31	"602 - CONCORD"	"0602"	5	463	1338	559	1313	561	1334	1801.0	1892.0	1895.0
"VA"	2012	"CAMPBELL COUNTY"	31	"701 - BROOKNEAL"	"0701"	5	387	679	444	653	461	657	1066.0	1109.0	1118.0
"VA"	2012	"CAMPBELL COUNTY"	31	"702 - GLADYS"	"0702"	5	455	940	524	931	525	965	1395.0	1471.0	1490.0
"VA"	2012	"CAMPBELL COUNTY"	31	"703 - MORRIS CHURCH"	"0703"	5	186	418	213	400	222	397	604.0	619.0	619.0
"VA"	2012	"CAROLINE COUNTY"	33	"##Central Absentee"		1	530	526	625	503	612	508	1056.0	1145.0	1120.0
"VA"	2012	"CAROLINE COUNTY"	33	"#Provisional"		1	16	3	18	3	18	4	19.0	22.0	22.0
"VA"	2012	"CAROLINE COUNTY"	33	"101 - BOWLING GREEN"	"0101"	1	401	692	491	650	487	645	1093.0	1155.0	1132.0
"VA"	2012	"CAROLINE COUNTY"	33	"102 - SPARTA"	"0102"	1	354	504	391	506	407	482	858.0	909.0	889.0
"VA"	2012	"CAROLINE COUNTY"	33	"201 - NORTH MADISON"	"0201"	1	456	377	484	378	479	377	833.0	868.0	856.0
"VA"	2012	"CAROLINE COUNTY"	33	"202 - SOUTH MADISON"	"0202"	1	527	609	558	623	588	603	1136.0	1206.0	1191.0
"VA"	2012	"CAROLINE COUNTY"	33	"301 - PORT ROYAL"	"0301"	1	220	310	268	283	280	277	530.0	561.0	557.0
"VA"	2012	"CAROLINE COUNTY"	33	"302 - WOODFORD"	"0302"	1	652	670	732	637	737	625	1322.0	1387.0	1362.0
"VA"	2012	"CAROLINE COUNTY"	33	"401 - DAWN"	"0401"	1	1024	570	1160	563	1155	558	1594.0	1742.0	1713.0
"VA"	2012	"CAROLINE COUNTY"	33	"402 - CARMEL CHURCH"	"0402"	1	335	176	383	158	384	160	511.0	549.0	544.0
"VA"	2012	"CAROLINE COUNTY"	33	"501 - WEST MATTAPONI"	"0501"	1	643	402	681	416	678	417	1045.0	1110.0	1095.0
"VA"	2012	"CAROLINE COUNTY"	33	"502 - MILFORD"	"0502"	1	451	458	512	445	517	429	909.0	964.0	946.0
"VA"	2012	"CAROLINE COUNTY"	33	"601 - CHILESBURG"	"0601"	1	560	542	602	544	612	537	1102.0	1163.0	1149.0
"VA"	2012	"CAROLINE COUNTY"	33	"602 - LAKE"	"0602"	1	351	428	371	442	375	435	779.0	833.0	810.0
"VA"	2012	"CARROLL COUNTY"	35	"##Central Absentee"		9	296	646	290	670	315	651	942.0	978.0	966.0
"VA"	2012	"CARROLL COUNTY"	35	"#Provisional"		9	1	6	1	6	2	5	7.0	7.0	7.0
"VA"	2012	"CARROLL COUNTY"	35	"101 - MT BETHEL"	"0101"	9	145	308	176	319	196	318	453.0	527.0	514.0
"VA"	2012	"CARROLL COUNTY"	35	"102 - ST PAUL"	"0102"	9	155	507	168	540	188	518	662.0	723.0	706.0
"VA"	2012	"CARROLL COUNTY"	35	"103 - LAMBSBURG"	"0103"	9	113	261	120	278	125	275	374.0	412.0	400.0
"VA"	2012	"CARROLL COUNTY"	35	"105 - FANCY GAP"	"0105"	9	162	328	171	349	178	350	490.0	542.0	528.0
"VA"	2012	"CARROLL COUNTY"	35	"201 - HILLSVILLE B"	"0201"	9	501	778	456	860	484	866	1279.0	1375.0	1350.0
"VA"	2012	"CARROLL COUNTY"	35	"202 - LAUREL FORK"	"0202"	9	193	265	146	300	170	306	458.0	487.0	476.0
"VA"	2012	"CARROLL COUNTY"	35	"203 - GLADESBORO"	"0203"	9	229	434	201	494	235	468	663.0	717.0	703.0
"VA"	2012	"CARROLL COUNTY"	35	"301 - HILLSVILLE C"	"0301"	9	540	887	506	1024	541	997	1427.0	1572.0	1538.0
"VA"	2012	"CARROLL COUNTY"	35	"302 - SYLVATUS"	"0302"	9	161	343	152	366	158	376	504.0	540.0	534.0
"VA"	2012	"CARROLL COUNTY"	35	"303 - DUGSPUR"	"0303"	9	78	185	63	217	84	206	263.0	290.0	290.0
"VA"	2012	"CARROLL COUNTY"	35	"402 - WOODLAWN D"	"0402"	9	350	675	330	716	362	708	1025.0	1090.0	1070.0
"VA"	2012	"CARROLL COUNTY"	35	"403 - OAKLAND D"	"0403"	9	177	361	157	399	176	390	538.0	581.0	566.0
"VA"	2012	"CARROLL COUNTY"	35	"405 - OAKLAND A"	"0405"	9	178	302	164	347	183	332	480.0	530.0	515.0
"VA"	2012	"CARROLL COUNTY"	35	"406 - WOODLAWN F"	"0406"	9	44	142	43	145	43	151	186.0	196.0	194.0
"VA"	2012	"CARROLL COUNTY"	35	"501 - VAUGHAN"	"0501"	9	89	241	79	275	107	255	330.0	366.0	362.0
"VA"	2012	"CARROLL COUNTY"	35	"502 - GLADEVILLE"	"0502"	9	246	615	210	674	239	664	861.0	912.0	903.0
"VA"	2012	"CARROLL COUNTY"	35	"503 - WOODLAWN E"	"0503"	9	141	341	125	366	153	361	482.0	517.0	514.0
